svId,gpsTOW,rcvTOW,rcvTOW_sat,clkBias_ns,clkDrift_ns,t_tx,WN,geoRange,elevation,azimuth,satClockBias,relBias,rcvClockBias_m,ztd_est_m,ISB_m,pseudorange,carrierPhase,freqLabel,troposphericDelay,pwv,ztd
G18,227549.996373044,227549.997,227549.996,625278,560,227549.927718274,2386,20744332.005581,59.016152843076,177.031936240825,-162149.749766322,1.35291665207197,-1008071.45384062,-2757.73628617194,-420.403621455841,19897615.4685666,104562674.573179,L1_C/A,-793.480023398646,-1148.49433589107,-680408.557949769
G18,227569.996361851,227569.997,227569.996,636471,560,227569.927680945,2386,20752167.4596971,58.8394853693195,177.017406496611,-162149.695234493,1.3422513262125,-1004756.50960904,-2725.20685445103,-416.416522831209,19908823.5807848,104621573.60243,L1_C/A,-735.722286453238,-1063.16348731633,-629712.140940663
G18,227574.996359053,227574.997,227574.996,639269,560,227574.92767159,2386,20754133.074407,58.7953282563826,177.013812983546,-162149.681601536,1.33958317784478,-1003921.42734825,-2722.40622270934,-415.533599223816,19911641.4016005,104636381.38736,L1_C/A,-718.587476573419,-1037.99634496277,-614759.940593492
G18,227579.996356255,227579.997,227579.996,642067,560,227579.927662227,2386,20756101.3863546,58.7511750729662,177.010234831563,-162149.667968579,1.33691430559272,-1003109.46570423,-2706.82553455181,-407.784190718991,19914427.4730919,78148490.7021648,L5_Q,-712.778612757335,-1029.15310700528,-609506.031993124
G18,227584.996353457,227584.997,227584.996,644865,560,227584.927652854,2386,20758072.3939176,58.7070258326857,177.006671937619,-162149.654335622,1.33424471089543,-1002276.44382087,-2701.60060252519,-408.457088414685,19917240.5750895,78159530.0391555,L5_Q,-703.695098171942,-1015.60609389522,-601457.535613128
G18,227589.996350659,227589.997,227589.996,647663,560,227589.927643472,2386,20760046.0954707,58.6628805491325,177.003124199247,-162149.640702665,1.33157439519245,-1001446.44759211,-2694.58571248348,-408.535635875475,19920055.8296064,78170577.5829656,L5_Q,-692.127400430152,-998.498591747585,-591293.695954356
G18,227594.996347861,227594.997,227594.996,650461,560,227594.927634082,2386,20762022.4893853,58.6187392358721,176.999591514548,-162149.627069708,1.32890335992365,-1000619.07278456,-2687.14745919463,-405.436769277707,19922873.7870922,78181635.3012746,L5_Q,-677.92767493357,-977.623149881516,-578891.263261275
G18,227599.996345063,227599.997,227599.996,653259,560,227599.927624682,2386,20764001.5740304,58.5746019064473,176.996073782188,-162149.613436751,1.32623160652943,-999792.983625812,-2679.29961323792,-401.89653100981,19925694.6051573,78192705.0589623,L5_Q,-662.272452412173,-954.675339102457,-565257.603170783
G18,227604.996342266,227604.997,227604.996,656056,560,227604.927615275,2386,20765983.347772,58.5304685743652,176.992570901394,-162149.599803794,1.32355913644991,-998963.539520879,-2672.88297166493,-399.849452145141,19928518.4841302,78203786.2914692,L5_Q,-649.600365558523,-936.031728761638,-554181.137154327
G18,227609.996339471,227609.997,227609.996,658854,559,227609.92760586,2386,20767967.8089733,58.4863392531103,176.989082771954,-162149.586170837,1.32088595112574,-998134.828817211,-2665.39028040272,-399.095367159796,19931343.4313356,78214872.5092779,L5_Q,-637.814105407218,-918.676124598715,-543869.896134405
G18,227614.996336674,227614.997,227614.996,661651,559,227614.927596435,2386,20769954.9559928,58.442213956186,176.985609294206,-162149.57253788,1.31821205200058,-997299.384952492,-2662.59443579715,-399.765656209203,19934173.3820071,78225978.044583,L5_Q,-630.443359061377,-907.670381022992,-537331.208483579
G18,227619.996333877,227619.997,227619.996,664448,559,227619.927587,2386,20771944.7871881,58.398092697019,176.98215036904,-162149.558904923,1.3155374405153,-996464.600397843,-2660.21294849245,-399.993127228305,19937003.7386404,78237084.9274563,L5_Q,-624.691517332685,-898.995480286586,-532177.311708953
G18,227624.99633108,227624.997,227624.996,667245,559,227624.927577557,2386,20773937.3009132,58.35397548903,176.97870589789,-162149.545271966,1.3128621181123,-995513.725045127,-2711.42418786632,-448.611293753968,19940019.2149519,138237336.981837,L1_L5,-552.593326051952,-795.238649858045,-470533.725235751
G18,227629.99632828,227629.997,227629.996,670042,560,227629.927568102,2386,20775932.4955181,58.3098623456405,176.975275782734,-162149.53163901,1.31018608623588,-994678.602505507,-2707.90402065081,-450.574288811408,19942861.1916414,138257042.101724,L1_L5,-540.922824188601,-778.144707935351,-460377.941922717
G18,227634.996325486,227634.997,227634.996,672839,559,227634.927558643,2386,20777930.3693546,58.2657532801446,176.97185992608,-162149.518006053,1.30750934632443,-993853.868156549,-2699.00841171322,-447.51384489523,19945694.5840975,138276701.03595,L1_L5,-530.127597225132,-762.319483860357,-450975.924101861
G18,227639.99632269,227639.997,227639.996,675635,559,227639.927549174,2386,20779930.9207646,58.2216483059605,176.968458230984,-162149.504373096,1.30483189982577,-993031.668924855,-2688.51795962485,-444.107656214394,19948528.0357385,138296353.193405,L1_L5,-519.415642520879,-746.627715653018,-441653.194538791
G18,227644.996319894,227644.997,227644.996,678431,559,227644.927539696,2386,20781934.1480915,58.1775474363956,176.965070601024,-162149.490740139,1.30215374818277,-992317.722453082,-2625.98141881912,-396.802397950332,19951203.179608,78292794.9873995,L5_Q,-561.434616730781,-806.381875395946,-477154.093111282
G18,227649.996317098,227649.997,227649.996,681227,559,227649.927530209,2386,20783940.0496745,58.1334506847509,176.961696940306,-162149.477107182,1.29947489283982,-991492.355578001,-2615.91617476319,-395.882665844402,19954049.9014744,78303967.8309195,L5_Q,-545.970254390384,-783.887435688556,-463789.787999593
G18,227654.996314302,227654.997,227654.996,684023,559,227654.927520713,2386,20785948.6238502,58.0893580643037,176.95833715346,-162149.463474226,1.29679533524162,-990666.50440698,-2606.05920627631,-394.626921041437,19956900.3431687,78315151.3912582,L5_Q,-529.942953416146,-760.609174136919,-449959.8018389
G18,227659.996311507,227659.997,227659.996,686818,559,227659.927511209,2386,20787959.8689527,58.0452695882997,176.954991145634,-162149.449841269,1.29411507683285,-989839.9911217,-2597.22219220821,-394.391881215731,19959752.2209461,78326344.7625886,L5_Q,-515.812611027854,-740.062129951932,-437752.475441644
G18,227664.996308711,227664.997,227664.996,689614,559,227664.927501696,2386,20789973.7833119,58.0011852699867,176.951658822497,-162149.436208312,1.29143411906007,-989008.006666219,-2592.92178712732,-394.016871553307,19962607.8869565,78337548.4459139,L5_Q,-506.034463364747,-725.747951441242,-429248.193871244
G18,227669.996305916,227669.997,227669.996,692409,559,227669.927492174,2386,20791990.3652563,57.9571051225553,176.948340090222,-162149.422575356,1.28875246336821,-988102.00234545,-2622.69257099558,-425.57210461998,19965583.4706543,138414702.775668,L1_L5,-453.026079502888,-649.753668983395,-384098.779583906
G18,227674.996303121,227674.997,227674.996,695204,559,227674.927482643,2386,20794009.6131106,57.9130291591978,176.945034855499,-162149.408942399,1.28607011120409,-987346.980369458,-2581.92009277991,-393.562939115298,19968326.5796186,78359986.759537,L5_Q,-484.175994899822,-693.874827003161,-410311.862698106
G18,227679.996300325,227679.997,227679.996,698000,559,227679.927473103,2386,20796031.5251964,57.8689573930847,176.94174302552,-162149.395309442,1.28338706401502,-986512.537739615,-2578.73100336484,-394.015284785455,19971191.0209944,78371221.9032088,L5_Q,-476.078384819673,-681.997277496134,-403255.22125
G18,227684.99629753,227684.997,227684.996,700795,559,227684.927463555,2386,20798056.0998337,57.8248898373368,176.938464507976,-162149.381676486,1.28070332324705,-985682.240219956,-2572.90217413994,-393.490591867491,19974054.3398326,78382467.3851695,L5_Q,-467.62075430702,-669.6174571862,-395900.172713472
G18,227689.996294735,227689.997,227689.996,703590,559,227689.927453998,2386,20800083.3353383,57.7808265050775,176.935199211062,-162149.368043529,1.27801889034823,-984855.640091171,-2564.28521761364,-392.516802378359,19976923.7183636,78393722.9230352,L5_Q,-452.066908153472,-647.141549481424,-382546.877759872
G18,227694.99629194,227694.997,227694.996,706385,559,227694.927444432,2386,20802113.2300237,57.7367674093996,176.931947043463,-162149.354410573,1.27533376676645,-984031.673621765,-2553.74611147963,-390.560853978686,19979793.8667982,78404988.4917527,L5_Q,-435.768680452369,-623.626995102942,-368576.506265081
G18,227699.996289145,227699.997,227699.996,709180,559,227699.927434857,2386,20804145.7822003,57.6927125633731,176.928707914358,-162149.340777616,1.27264795395007,-983207.013057711,-2543.34072527424,-389.206492373284,19982666.6257855,78416264.840302,L5_Q,-420.211486791377,-601.189047718693,-355245.764142857
G18,227704.99628635,227704.997,227704.996,711975,559,227704.927425273,2386,20806180.9901759,57.6486619800444,176.925481733414,-162149.32714466,1.26996145334773,-982379.40432553,-2534.88983333918,-389.97294202853,19985543.1833361,78427551.1922114,L5_Q,-406.459697508137,-581.34002205168,-343453.141671067
G18,227709.996283555,227709.997,227709.996,714770,559,227709.92741568,2386,20808218.8522552,57.6046156724385,176.922268410782,-162149.313511703,1.26727426640854,-981550.824100671,-2527.86362821355,-388.488751441349,19988421.1568671,78438848.1500806,L5_Q,-394.917524859775,-564.650823315287,-333537.822735185
G18,227714.996280761,227714.997,227714.996,717564,559,227714.92740608,2386,20810259.3667406,57.5605736535484,176.919067857094,-162149.299878747,1.26458639458144,-980719.57263547,-2523.06644626389,-388.709806517272,19991302.7571119,78450154.7772971,L5_Q,-385.072285679053,-550.388432911146,-325064.309304204
G18,227719.996277966,227719.997,227719.996,720359,559,227719.927396469,2386,20812302.5319304,57.516535936371,176.915879983462,-162149.286245791,1.26189783931734,-979885.289265072,-2520.41753964444,-388.336632664917,19994186.9658151,78461487.5657135,L5_Q,-378.301198191009,-540.505250892915,-319192.55336433
G18,227724.996275172,227724.997,227724.996,723153,559,227724.927386851,2386,20814348.3461216,57.4725025338463,176.91270470147,-162149.272612834,1.25920860206544,-979018.422498015,-2531.51192197619,-403.975781953513,19997133.026649,138633490.269661,L1_L5,-344.910378850647,-492.844742687852,-290876.685900367
G18,227729.996272378,227729.997,227729.996,725947,559,227729.927377224,2386,20816396.8076072,57.4284734589181,176.909541923176,-162149.258979878,1.25651868427691,-978185.972016136,-2523.6831999565,-407.243860998958,20000041.7928976,138653620.131692,L1_L5,-317.045154634747,-453.070034519616,-267245.897909944
G18,227734.996269584,227734.997,227734.996,728741,559,227734.927367588,2386,20818447.9146776,57.3844487244988,176.906391561105,-162149.245346921,1.25382808740276,-977359.551693658,-2513.92792051894,-407.212519336383,20002934.6849987,138673683.850147,L1_L5,-301.669504056568,-431.04528244402,-254160.641705459
G18,227739.996266791,227739.997,227739.996,731534,559,227739.927357945,2386,20820501.6656211,57.3404283434703,176.903253528249,-162149.231713965,1.25113681289383,-976530.340543636,-2504.52439669749,-409.628326234455,20005843.849459,138693821.993948,L1_L5,-275.456195596256,-393.680379659476,-231961.557497233
G18,227744.996263997,227744.997,227744.996,734328,559,227744.927348291,2386,20822558.0587216,57.296412328719,176.90012773806,-162149.218081009,1.24844486220302,-975697.255631845,-2500.90415290001,-410.943288369338,20008745.3526687,138713927.170818,L1_L5,-263.420057122945,-376.436669729442,-221716.794624268
G18,227749.996261204,227749.997,227749.996,737121,559,227749.92733863,2386,20824617.0922619,57.2524006930742,176.897014104449,-162149.204448053,1.24575223678142,-974865.007048141,-2496.7252971326,-410.433516299873,20011648.788571,138734040.70045,L1_L5,-251.255338595947,-359.027480241848,-211373.717708999
G18,227754.99625841,227754.997,227754.996,739915,559,227754.927328959,2386,20826678.7645205,57.208393449378,176.893912541784,-162149.190815096,1.24305893808264,-974098.247313126,-2462.56645749825,-383.647545488492,20014445.0160055,78540988.6895989,L5_Q,-283.448958030785,-404.415829179329,-238339.659141939
G18,227759.996255617,227759.997,227759.996,742708,559,227759.92731928,2386,20828743.0737744,57.1643906104163,176.890822964884,-162149.17718214,1.24036496755857,-973264.361424175,-2459.54010015509,-384.876682627922,20017350.4542248,78552386.9992388,L5_Q,-276.194942580885,-393.955962091376,-232125.285411831
G18,227764.996252824,227764.997,227764.996,745501,559,227764.927309593,2386,20830810.0182969,57.1203921889792,176.887745289019,-162149.163549184,1.23767032666303,-972437.082714178,-2452.1879937279,-383.899094882396,20020255.7448852,78563795.6054675,L5_Q,-265.116576426197,-378.098754508946,-222704.265679503
G18,227769.99625003,227769.997,227769.996,748295,559,227769.927299895,2386,20832879.5963582,57.0763981978347,176.884679429906,-162149.149916228,1.23497501685026,-971615.879648209,-2439.54010518936,-381.889451843141,20023165.6088986,78575213.988365,L5_Q,-246.022752669291,-350.929360372821,-206562.495639523
G18,227774.996247238,227774.997,227774.996,751087,559,227774.927290191,2386,20834951.8062275,57.0324086496953,176.881625303702,-162149.136283272,1.23227903957274,-970795.834474149,-2425.86836314784,-380.463121674104,20026077.6451151,78586629.6119082,L5_Q,-226.230642533512,-322.800229608692,-189850.53077405
G18,227779.996244448,227779.997,227779.996,753880,558,227779.92728048,2386,20837026.6461699,56.9884235572772,176.878582827007,-162149.122650315,1.22958239628488,-969971.777063214,-2415.69544687885,-379.47608197371,20028992.3089155,78598068.0000508,L5_Q,-210.453259017319,-300.366726578989,-176522.42911369
G18,227784.996241656,227784.997,227784.996,756672,558,227784.927270758,2386,20839104.1144459,56.9444429333111,176.875551916861,-162149.109017359,1.2268850884437,-969147.151427107,-2407.69324654938,-376.71866115938,20031908.8726957,78609512.6303051,L5_Q,-195.97245532251,-279.784848131268,-164294.407125809
G18,227789.996238864,227789.997,227789.996,759464,558,227789.927261028,2386,20841184.2093159,56.9004667904535,176.872532490735,-162149.095384403,1.22418711750333,-968327.897871791,-2395.58358184419,-373.414295628815,20034830.1938241,78620976.3483503,L5_Q,-173.988817308331,-248.641230427046,-145791.487529005
G18,227794.996236072,227794.997,227794.996,762256,558,227794.927251289,2386,20843266.9290366,56.8564951413568,176.869524466532,-162149.081751447,1.22148848491932,-967499.900296738,-2393.88940324538,-367.689924000805,20037751.9297092,78632442.3937098,L5_Q,-162.95929359307,-232.970374543118,-136481.182310542
G18,227799.99623328,227799.997,227799.996,765048,558,227799.927241541,2386,20845352.2718618,56.8125279986526,176.866527762585,-162149.068118491,1.21878919214765,-966645.431105595,-2407.8992216312,-372.289959958511,20040676.6642398,78643919.485104,L5_Q,-178.02584575396,-254.083955857163,-149025.097444762
G18,227804.996230489,227804.997,227804.996,767839,558,227804.927231785,2386,20847440.2360431,56.7685653749425,176.863542297652,-162149.054485535,1.2160892406441,-965817.14072266,-2401.47099304741,-371.361936735118,20043604.7704316,78655409.9674188,L5_Q,-166.163285159273,-237.252408953936,-139025.207194439
G18,227809.996227697,227809.997,227809.996,770631,558,227809.927222019,2386,20849530.8198279,56.7246072828331,176.860567990914,-162149.040852579,1.21338863186645,-964902.58497013,-2433.27759239725,-408.965200922267,20046680.9238914,138976851.676399,L1_L5,-95.1384303550003,-137.162278419386,-79560.0655624394
G18,227814.996224906,227814.997,227814.996,773422,558,227814.927212246,2386,20851624.0214626,56.6806537348756,176.857604761973,-162149.027219623,1.2106873672707,-964162.809571386,-2386.99576334336,-370.643953630034,20049467.5699234,78678416.924377,L5_Q,-141.45850009995,-202.261010134697,-118236.259517229
G18,227819.996222115,227819.997,227819.996,776213,558,227819.927202464,2386,20853719.8391895,56.6367047436259,176.854652530848,-162149.013586667,1.20798544831484,-963337.941016464,-2378.18141481957,-369.102106578892,20052403.0861757,78689936.2006307,L5_Q,-126.617598603945,-181.292148278789,-105778.324519403
G18,227824.996219324,227824.997,227824.996,779004,558,227824.927192674,2386,20855818.2712486,56.5927603216106,176.851711217972,-162148.999953711,1.20528287645668,-962431.070923399,-2405.08381320087,-405.750872980753,20055484.6196387,139037890.676121,L1_L5,-50.3753573034192,-74.0479112390349,-42062.8142015958
