svId,iTOW,gpsTOW,rcvTOW,t_tx,WN,geoRange,elevation,azimuth,satClockBias,relBias,rcvClockBias_m,ztd_est_m,ISB_m,pseudorange,carrierPhase,freqLabel,raw_residual,troposphericDelay,pwv,ztd
G26,226891,226891.000478408,226890.993,226890.92892676,2394,21536082.6392123,43.8524973230161,182.798207241135,-85438.3430584178,5.4347558628582,-2241924.06215205,-5.57824412971402,2.24296485616887,19379590.0370377,134352329.821566,L1_L5,-2241927.24600456,-3.18385250633582,-6.96185830233478,-2205.92103833167
G26,226892,226892.000477911,226891.993,226891.928928179,2394,21535508.4231384,43.8606798196263,182.797057654045,-85438.344694378,5.43401700195244,-2241775.13154127,-5.5773110154823,2.2426507032225,19379164.9482375,134349382.016856,L1_L5,-2241778.12110564,-2.98956436756998,-6.73566689116103,-2071.53711626509
G26,226893,226893.000477414,226892.993,226892.928929597,2394,21534934.2817914,43.8688626282481,182.795907878735,-85438.3463303383,5.43327802286627,-2241626.06469125,-5.57625818193912,2.24232039677834,19378739.7956768,134346434.671245,L1_L5,-2241629.13469431,-3.0700030522421,-6.83007499527274,-2127.62647544795
G26,226894,226894.000476917,226893.993,226893.928931015,2394,21534360.2151912,43.8770457488116,182.79475791488,-85438.3479662985,5.43253892561529,-2241477.0825697,-5.57498136156127,2.24192784420705,19378314.6209677,134343487.666134,L1_L5,-2241480.24517826,-3.16260856203735,-6.9387143476572,-2192.17084602523
G26,226895,226895.00047642,226894.993,226894.928932433,2394,21533786.2233579,43.8852291812461,182.793607762155,-85438.3496022587,5.43179971021522,-2241328.20687758,-5.57382188490576,2.24143294058876,19377889.7578122,134340540.793363,L1_L5,-2241331.11887559,-2.91199801070616,-6.64665811731801,-2018.65558524102
G26,226896,226896.000475924,226895.993,226895.928933851,2394,21533212.3063107,43.8934129254893,182.792457420233,-85438.351238219,5.43106037668097,-2241179.31481614,-5.57264400990689,2.24093494081692,19377464.8738391,134337594.383878,L1_L5,-2241182.08817676,-2.77336062584072,-6.48527063030854,-1922.77270726498
G26,226897,226897.000475427,226896.993,226896.928935268,2394,21532638.4640707,43.9015969814547,182.791306888793,-85438.3528741792,5.43032092502969,-2241030.41924507,-5.57128986565781,2.24042760275665,19377039.8908936,134334648.401349,L1_L5,-2241033.23125776,-2.81201269058511,-6.5308936791074,-1949.87808762585
G26,226898,226898.00047493,226897.993,226897.928936685,2394,21532064.6966574,43.9097813490803,182.790156167507,-85438.3545101394,5.42958135527628,-2240881.53308578,-5.5699833802521,2.2400473199722,19376614.7639132,134331702.971131,L1_L5,-2240884.59320035,-3.06011456530541,-6.82118527492053,-2122.34495091611
G26,226899,226899.000474434,226898.993,226898.928938103,2394,21531491.0040901,43.9179660283037,182.78900525605,-85438.3561460997,5.42884166743568,-2240732.57593945,-5.56866925036006,2.23968061463766,19376190.1578169,134328758.213976,L1_L5,-2240735.50910501,-2.9331655651331,-6.67340638107248,-2034.54715500994
G26,226900,226900.000473937,226899.993,226899.928939519,2394,21530917.3863899,43.926151019038,182.787854154096,-85438.3577820599,5.42810186152505,-2240583.65678514,-5.5672398733719,2.23926853458875,19375765.5064823,134325814.073155,L1_L5,-2240586.54511516,-2.88833002001047,-6.62152744792005,-2003.72505405802
G26,226901,226901.00047344,226900.993,226900.928940935,2394,21530343.8435761,43.934336321221,182.78670286132,-85438.3594180201,5.42736193755934,-2240434.5992091,-5.5656095619886,2.23886960880995,19375340.9407734,134322870.539769,L1_L5,-2240437.57038621,-2.97117711231113,-6.71884338396282,-2061.54200253164
G26,226902,226902.000472943,226901.993,226901.928942351,2394,21529770.3756687,43.9425219347824,182.785551377395,-85438.3610539804,5.42662189555419,-2240285.62774942,-5.56411669984039,2.23844366050016,19374916.3247284,134319927.686888,L1_L5,-2240288.72089975,-3.09315033210441,-6.86191761275756,-2146.54468195398
G26,226903,226903.000472446,226902.993,226902.928943767,2394,21529196.9826877,43.9507078596511,182.784399701994,-85438.3626899406,5.42588173552534,-2240136.75387146,-5.56264486418963,2.23795039696652,19374491.7313337,134316985.13315,L1_L5,-2240139.92368957,-3.16981810703874,-6.95207417161219,-2200.10813034506
G26,226904,226904.000471949,226903.993,226903.928945182,2394,21528623.6646528,43.9588940957571,182.783247834791,-85438.3643259008,5.42514145748842,-2239987.74001926,-5.56091778797956,2.23747398738375,19374067.305631,134314043.029811,L1_L5,-2239991.03373364,-3.29371437523514,-7.09747305758686,-2286.49192564479
G26,226905,226905.000471452,226904.993,226904.928946597,2394,21528050.4215842,43.9670806430299,182.782095775458,-85438.365961861,5.42440106145912,-2239838.83490923,-5.55950277773068,2.23692918144277,19373643.2006602,134311101.595118,L1_L5,-2239841.89801217,-3.06310294242576,-6.82839059361957,-2126.62574558242
G26,226906,226906.000470956,226905.993,226905.928948013,2394,21527477.253501,43.9752675014069,182.780943523668,-85438.3675978213,5.4236605474524,-2239689.82867831,-5.55800834596388,2.23648155073301,19373219.0626798,134308160.124257,L1_L5,-2239692.87028585,-3.0416075414978,-6.80378286320171,-2112.00590078128
G26,226907,226907.000470459,226906.993,226906.928949428,2394,21526904.1604245,43.9834546708008,182.779791079095,-85438.3692337815,5.42291991548546,-2239541.04291843,-5.55667040733406,2.23606582928935,19372794.9257945,134305219.136252,L1_L5,-2239543.91647127,-2.87355284299701,-6.60774594903733,-1995.53724594362
G26,226908,226908.000469963,226907.993,226907.928950843,2394,21526331.1423734,43.9916421511579,182.778638441409,-85438.3708697417,5.42217916557246,-2239392.14485001,-5.55533176788184,2.23557732281284,19372370.7455634,134302278.870736,L1_L5,-2239395.08102794,-2.93617792986333,-6.68150321178857,-2039.35761117311
G26,226909,226909.000469466,226908.993,226908.928952257,2394,21525758.1993687,43.9998299423905,182.777485610286,-85438.372505702,5.42143829773062,-2239243.23712439,-5.55401342600584,2.23489325153605,19371947.1889453,134299339.115066,L1_L5,-2239245.69701814,-2.45989374676719,-6.12476573375567,-1708.59100305443
G26,226910,226910.000468969,226909.993,226909.928953671,2394,21525185.3314298,44.0080180444367,182.776332585394,-85438.3741416622,5.42069731197489,-2239094.40762069,-5.55273919625948,2.23414290540374,19371523.3160476,134296399.417969,L1_L5,-2239096.7043539,-2.29673320660368,-5.93426806500178,-1595.41330219105
G26,226911,226911.000468473,226910.993,226910.928955086,2394,21524612.538576,44.0162064572336,182.775179366406,-85438.3757776224,5.41995620832021,-2238945.52870693,-5.55162933800421,2.23348531226179,19371099.4574502,134293460.122292,L1_L5,-2238947.77247453,-2.24376759910956,-5.87267859584327,-1558.82201704645
G26,226912,226912.000467977,226911.993,226911.9289565,2394,21524039.8208279,44.024395180702,182.774025952993,-85438.3774135826,5.41921498678308,-2238796.73889813,-5.55017396548511,2.23275951192356,19370675.5909903,134290521.374446,L1_L5,-2238798.92356352,-2.18466538656503,-5.80388787470156,-1517.95235333623
G26,226913,226913.00046748,226912.993,226912.928957913,2394,21523467.1782059,44.0325842147634,182.772872344829,-85438.3790495428,5.41847364737988,-2238647.8370235,-5.5489873297463,2.23208822640557,19370251.898129,134287583.158511,L1_L5,-2238649.97618011,-2.1391566102393,-5.75099022610807,-1486.52501730607
G26,226914,226914.000466984,226913.993,226913.928959327,2394,21522894.6107287,44.0407735593632,182.77171854158,-85438.3806855031,5.41773219012488,-2238499.06272735,-5.54774832332944,2.23134671494077,19369828.1324311,134284645.520136,L1_L5,-2238501.17677825,-2.11405090428889,-5.7219657487638,-1469.28111276869
G26,226915,226915.000466487,226914.993,226914.92896074,2394,21522322.1184175,44.0489632144141,182.770564542922,-85438.3823214633,5.41699061503527,-2238350.30255423,-5.54681328507016,2.23051169606176,19369404.507005,134281708.345334,L1_L5,-2238352.31227069,-2.00971645629033,-5.60015396906711,-1396.91079320347
G26,226916,226916.000465991,226915.993,226915.928962153,2394,21521749.701291,44.0571531798617,182.769410348522,-85438.3839574235,5.41624892212527,-2238201.32382214,-5.54564325356709,2.22978423977759,19368980.9131595,134278771.826513,L1_L5,-2238203.49136735,-2.16754520777613,-5.78535025167876,-1506.93885607447
G26,226917,226917.000465494,226916.993,226916.928963565,2394,21521177.3593703,44.0653434556184,182.768255958052,-85438.3855933838,5.41550711141212,-2238052.54166545,-5.5444883199253,2.22904150189159,19368557.2253951,134275835.899366,L1_L5,-2238054.83958878,-2.29792333208025,-5.93844621151883,-1597.89560562165
G26,226918,226918.000464998,226917.993,226917.928964978,2394,21520605.0926741,44.0735340416302,182.76710137118,-85438.387229344,5.41476518291001,-2237903.78484746,-5.54327591431302,2.2280706899219,19368133.9410854,134272900.452044,L1_L5,-2237905.85958017,-2.07473271526396,-5.67736731129454,-1442.7844703274
G26,226919,226919.000464502,226918.993,226918.928966391,2394,21520032.9012229,44.0817249378172,182.765946587577,-85438.3888653042,5.41402313663546,-2237754.95466745,-5.54211024801936,2.22712112839123,19367710.4337635,134269965.327883,L1_L5,-2237757.17782893,-2.22316148737445,-5.85164233971574,-1546.32404203782
G26,226920,226920.000464005,226919.993,226919.928967802,2394,21519460.7850371,44.0899161441007,182.764791606915,-85438.3905012644,5.4132809726049,-2237606.13601073,-5.54072745632166,2.22620713756453,19367286.7451329,134267030.590911,L1_L5,-2237608.75265188,-2.61664115311578,-6.31313995762076,-1820.5071314692
G26,226921,226921.000463509,226920.993,226920.928969214,2394,21518888.7441356,44.0981076604262,182.763636428859,-85438.3921372246,5.41253869083257,-2237457.3774587,-5.53922871123729,2.22540233918417,19366863.540782,134264096.035358,L1_L5,-2237459.9184795,-2.54102080641314,-6.2249612087824,-1768.11873152805
G26,226922,226922.000463013,226921.993,226921.928970626,2394,21518316.7785387,44.1062994867141,182.762481053081,-85438.3937731849,5.41179629133496,-2237308.81142705,-5.53784092533489,2.22451405725458,19366440.1078813,134261161.817585,L1_L5,-2237311.3881617,-2.57673465181142,-6.26726558083181,-1793.25243314414
G26,226923,226923.000462517,226922.993,226922.928972038,2394,21517744.8882665,44.1144916228935,182.761325479249,-85438.3954091451,5.41105377412781,-2237160.06487131,-5.53647831965028,2.22368419060672,19366016.9778773,134258227.960376,L1_L5,-2237162.6302719,-2.56540058599785,-6.25442315090988,-1785.62254086478
G26,226924,226924.000462021,226923.993,226923.928973449,2394,21517173.0733387,44.1226840688931,182.760169707033,-85438.3970451053,5.41031113922687,-2237011.57736697,-5.5350711567606,2.22268871803523,19365594.1035905,134255294.3571,L1_L5,-2237013.69200956,-2.11464259587228,-5.7263193899154,-1471.86768035844
G26,226925,226925.000461525,226924.993,226924.92897486,2394,21516601.3337753,44.1308768246418,182.759013736099,-85438.3986810655,5.40956838664787,-2236862.9524178,-5.53345010132717,2.22169563588724,19365171.0138874,134252361.027937,L1_L5,-2236865.04452795,-2.09211014257744,-5.70026040075261,-1456.38561960903
G26,226926,226926.00046103,226925.993,226925.928976272,2394,21516029.6695956,44.1390698900773,182.757857566116,-85438.4003170258,5.40882551640575,-2236714.4034932,-5.53193103034209,2.22064543037012,19364747.8639408,134249427.776335,L1_L5,-2236716.53267371,-2.12918051378801,-5.74410292286259,-1482.43316068876
G26,226927,226927.000460534,226926.993,226926.928977683,2394,21515458.0808206,44.1472632651112,182.756701196753,-85438.401952986,5.40808252851782,-2236565.92787433,-5.53039318131316,2.21960036754416,19364324.8864732,134246495.052535,L1_L5,-2236567.92374524,-1.99587091431022,-5.58808681550892,-1389.74150496695
G26,226928,226928.000460039,226927.993,226927.928979094,2394,21514886.5674691,44.1554569496887,182.755544627676,-85438.4035889462,5.40733942299834,-2236417.37742248,-5.52877788315185,2.21856074793352,19363901.7083441,134243562.977293,L1_L5,-2236419.5909019,-2.21347941318527,-5.84374440427778,-1541.63175272907
G26,226929,226929.000459543,226928.993,226928.928980504,2394,21514315.1295621,44.1636509437221,182.754387858556,-85438.4052249064,5.40659619986456,-2236268.72824355,-5.52713776813221,2.21747572526607,19363479.0164195,134240631.625005,L1_L5,-2236270.84729865,-2.11905510537326,-5.7333262220825,-1476.03055101295
G26,226930,226930.000459047,226929.993,226929.928981914,2394,21513743.7671189,44.1718452471491,182.753230889057,-85438.4068608666,5.40585285913141,-2236120.13214299,-5.52546886425451,2.21639954031094,19363056.2642194,134237701.036282,L1_L5,-2236122.23943491,-2.10729191359133,-5.71988728815365,-1468.04626619691
G26,226931,226931.000458552,226930.993,226930.928983325,2394,21513172.4801588,44.1800398599061,182.752073718847,-85438.4084968269,5.40510940081396,-2235971.42874979,-5.52346943435271,2.21542179797936,19362633.7093593,134234770.973726,L1_L5,-2235973.50971433,-2.08096454897895,-5.68934910702107,-1449.90304611583
G26,226932,226932.000458056,226931.993,226931.928984734,2394,21512601.2687029,44.1882347819051,182.750916347593,-85438.4101327871,5.40436582492947,-2235822.72128936,-5.52173496752293,2.21453584488736,19362211.1321326,134231841.594673,L1_L5,-2235824.87786464,-2.1565752713941,-5.77847241237795,-1502.85262213751
G26,226933,226933.00045756,226932.993,226932.928986143,2394,21512030.1327704,44.1964300130834,182.749758774962,-85438.4117687473,5.40362213149292,-2235673.93598348,-5.51985345994108,2.21370234630681,19361788.5597048,134228912.70751,L1_L5,-2235676.31673952,-2.38075604429469,-6.04206169933536,-1659.45521819656
G26,226934,226934.000457064,226933.993,226933.928987552,2394,21511459.0723812,44.204625553369,182.748601000619,-85438.4134047075,5.40287832052013,-2235525.3442237,-5.51800251110397,2.21287537152896,19361366.1226399,134225983.921235,L1_L5,-2235527.69579501,-2.35157131357119,-6.00820151056847,-1639.33834043893
G26,226935,226935.000456568,226934.993,226934.928988961,2394,21510888.0875552,44.2128214026913,182.747443024232,-85438.4150406677,5.4021343920268,-2235376.76043283,-5.51616897938864,2.21213385410456,19360943.7793788,134223055.721695,L1_L5,-2235379.05661001,-2.29617717862129,-5.94354905064013,-1600.92728366476
G26,226936,226936.000456073,226935.993,226935.92899037,2394,21510317.1783117,44.2210175609864,182.746284845463,-85438.416676628,5.40139034602801,-2235228.20126061,-5.51430823152321,2.21128474049687,19360521.4747011,134220128.076232,L1_L5,-2235230.45442421,-2.25316359614953,-5.89342019316123,-1571.14493056049
G26,226937,226937.000455577,226936.993,226936.928991778,2394,21509746.3446717,44.2292140281669,182.745126463983,-85438.4183125882,5.40064618254097,-2235079.51425528,-5.51226176047658,2.21058856207985,19360098.9636662,134217200.616204,L1_L5,-2235082.13419923,-2.61994395311922,-6.32470856689143,-1827.38022659947
G26,226938,226938.000455082,226937.993,226937.928993187,2394,21509175.586654,44.2374108041768,182.743967879453,-85438.4199485484,5.39990190158007,-2234930.90312991,-5.5103534767797,2.20987975928005,19359676.8352319,134214273.605741,L1_L5,-2234933.50699609,-2.60386618087068,-6.30626980313091,-1816.4254632009
G26,226939,226939.000454586,226938.993,226938.928994595,2394,21508604.9042794,44.2456078889292,182.742809091541,-85438.4215845086,5.39915750316246,-2234782.25223853,-5.50852398335256,2.20924196505789,19359254.8611497,134211347.419716,L1_L5,-2234784.80108411,-2.54884558590129,-6.2420614294355,-1778.27824513488
G26,226940,226940.00045409,226939.993,226939.928996002,2394,21508034.2975674,44.2538052823603,182.741650099911,-85438.4232204688,5.39841298730324,-2234633.72912499,-5.506582540139,2.2085159256166,19358832.6836478,134208421.828242,L1_L5,-2234636.37425453,-2.64512953860685,-6.35566708493308,-1845.77317553691
G26,226941,226941.000453595,226940.993,226940.92899741,2394,21507463.7665373,44.2620029844068,182.740490904226,-85438.424856429,5.39766835401743,-2234485.14982933,-5.50491231530989,2.20784320284483,19358410.8319938,134205496.519275,L1_L5,-2234487.6972589,-2.54742957977578,-6.24127702287705,-1777.81221669785
G26,226942,226942.000453099,226941.993,226941.928998817,2394,21506893.3112099,44.2702009949807,182.739331504153,-85438.4264923893,5.39692360332231,-2234336.61293497,-5.5031631257749,2.20716634096166,19357989.0134652,134202571.450368,L1_L5,-2234339.06284093,-2.4499059622176,-6.12706059741127,-1709.9544181242
G26,226943,226943.000452604,226942.993,226942.929000224,2394,21506322.9316041,44.2783993140264,182.738171899354,-85438.4281283495,5.3961787352322,-2234188.1469057,-5.5012998575451,2.20641657997529,19357566.9429573,134199646.880969,L1_L5,-2234190.7561238,-2.60921809123829,-6.3148103705681,-1821.49955042167
G26,226944,226944.000452108,226943.993,226943.929001631,2394,21505752.6277409,44.2865979414563,182.737012089496,-85438.4297643097,5.39543374976434,-2234039.7234566,-5.49955564077876,2.20580542161881,19357144.8004821,134196722.896423,L1_L5,-2234042.59711669,-2.87366009084508,-6.62624978701544,-2006.53067097192
