svId,iTOW,gpsTOW,rcvTOW,rcvTOW_sat,clkBias_ns,clkDrift_ns,t_tx,WN,geoRange,elevation,azimuth,satClockBias,relBias,rcvClockBias_m,ztd_est_m,ISB_m,pseudorange,carrierPhase,freqLabel,raw_residual,troposphericDelay,pwv,ztd
G26,226887,226886.999480404,226886.993,226886.992,519600,498,226886.92792109,2394,21538380.8249258,43.8197622770649,182.8028048625,-85438.3365129409,5.43771086268733,45.1446491279097,-3.46059915169674,2.52605569047477,19381291.0362824,134364124.428208,L1_L5,46.0102395652793,0.865590437369626,-2.23726070896766,601.037685204028
G26,226888,226887.999479907,226887.993,226887.992,520097,497,226887.92792251,2394,21537806.3100691,43.8279435246142,182.801656025241,-85438.3381489011,5.43697247477802,45.1368091192723,-3.45957932610002,2.52628463434893,19380865.8585458,134361175.297631,L1_L5,46.3457351955585,1.20892607628625,-1.83666083322997,839.040455519933
G26,226889,226888.999479409,226888.993,226888.992,520595,497,226888.927923928,2394,21537231.8698601,43.8361250844483,182.800507001058,-85438.3397848614,5.43623396862638,44.9447387488066,-3.45857097542105,2.52647443771407,19380440.6819852,134358226.502778,L1_L5,46.3103650589474,1.3656263101408,-1.65365761969498,947.765581102749
G26,226890,226889.999478912,226889.993,226889.992,521092,497,226889.927925347,2394,21536657.5043176,43.8443069565124,182.799357789625,-85438.3414208216,5.43549534424665,44.9844876797603,-3.45757472270262,2.52670579636972,19380015.5010886,134355278.01153,L1_L5,46.4957847837359,1.51129710397557,-1.48346825747527,1048.87779341185
G26,226891,226890.999478415,226890.993,226890.992,521589,497,226890.927926766,2394,21536083.2134621,43.8524891407285,182.79820839062,-85438.3430567819,5.43475660165518,44.8698165321613,-3.45649428307026,2.52682615875014,19379590.0370377,134352329.821566,L1_L5,46.3233630820178,1.45354654985643,-1.55059566532167,1008.99633063768
G26,226892,226891.999477918,226891.993,226891.992,522086,497,226891.927928184,2394,21535508.9973134,43.8606716370268,182.797058803719,-85438.3446927421,5.4340177408676,44.8468081913833,-3.45539326825673,2.52688863167906,19379164.9482375,134349382.016856,L1_L5,46.4514850913547,1.60467689997142,-1.37396917019973,1113.93294618905
G26,226893,226892.999477421,226892.993,226892.992,522583,497,226892.927929602,2394,21534934.8558917,43.8688544453366,182.795909028597,-85438.3463287023,5.4332787618996,44.8798080412787,-3.45409507269376,2.52686970065359,19378739.7956768,134346434.671245,L1_L5,46.4411195353605,1.56131149408176,-1.42430981812289,1084.02476500665
G26,226894,226893.999476924,226893.993,226893.992,523080,497,226893.92793102,2394,21534360.7892168,43.8770375655884,182.794759064931,-85438.3479646626,5.43253966476676,44.8105301015016,-3.45260134675244,2.52679866366553,19378314.6209677,134343487.666134,L1_L5,46.3338587256148,1.5233286241133,-1.46838195828615,1057.84080418216
G26,226895,226894.999476427,226894.993,226894.992,523577,497,226894.927932438,2394,21533786.7973086,43.8852209977108,182.793608912394,-85438.3496006228,5.43180044948485,44.7151538392076,-3.45119223094959,2.52659644859531,19377889.7578122,134340540.793363,L1_L5,46.463384536095,1.74823069688738,-1.20553166563333,1214.00435194792
G26,226896,226895.999475931,226895.993,226895.992,524073,497,226895.927933856,2394,21533212.8801866,43.8934047416423,182.792458570662,-85438.351236583,5.43106111606873,44.9118024106572,-3.44977099964988,2.52641527862158,19377464.8738391,134337594.383878,L1_L5,46.7970989812166,1.88529657055935,-1.04517338539323,1309.27576178038
G26,226897,226896.999475434,226896.993,226896.992,524570,497,226896.927935273,2394,21532639.0378719,43.9015887972962,182.791308039412,-85438.3528725432,5.43032166453554,44.7696222086241,-3.44813307005029,2.5261442670526,19377039.8908936,134334648.401349,L1_L5,46.657241195906,1.88761898728188,-1.04213625176314,1311.08017127114
G26,226898,226897.999474937,226897.993,226897.992,525067,497,226897.92793669,2394,21532065.2703837,43.9097731646101,182.790157318316,-85438.3545085035,5.42958209490022,44.6701362509289,-3.4465951842871,2.52603058198854,19376614.7639132,134331702.971131,L1_L5,46.2985218232498,1.62838557232091,-1.34461780459956,1131.37106024869
G26,226899,226898.999474441,226898.993,226898.992,525563,497,226898.927938108,2394,21531491.5777416,43.917957843522,182.789006407049,-85438.3561444637,5.4288424071777,44.9444506736074,-3.44509160143481,2.52596343837534,19376190.1578169,134328758.213976,L1_L5,46.6856328472495,1.74118217364213,-1.21256200418089,1209.82751577817
G26,226900,226899.999473944,226899.993,226899.992,526060,497,226899.927939524,2394,21530917.9599665,43.9261428339449,182.787855305286,-85438.357780424,5.42810260138514,44.8381842636582,-3.44350308563925,2.52584877733082,19375765.5064823,134325814.073155,L1_L5,46.6528459466063,1.81466168294808,-1.12640653445503,1261.01385335469
G26,226901,226900.999473447,226900.993,226900.992,526557,497,226900.92794094,2394,21530344.4170778,43.9343281358164,182.786704012701,-85438.3594163842,5.42736267753747,44.8279330563938,-3.44182747609463,2.52569556051811,19375340.9407734,134322870.539769,L1_L5,46.6307981689461,1.80286511255229,-1.13987963086573,1253.00927206376
G26,226902,226901.99947295,226901.993,226901.992,527054,497,226901.927942356,2394,21529770.9490955,43.9425137490662,182.785552528967,-85438.3610523444,5.42662263565037,44.8159556760282,-3.44020881732298,2.52552267323395,19374916.3247284,134319927.686888,L1_L5,46.4835078977048,1.66755222167663,-1.29771980821626,1159.23390728762
G26,226903,226902.999472453,226902.993,226902.992,527551,497,226902.927943772,2394,21529197.5560395,43.9506996736237,182.784400853758,-85438.3626883046,5.42588247573953,44.7106346019373,-3.43861666136995,2.52528702242295,19374491.7313337,134316985.13315,L1_L5,46.2839413895272,1.57330678758986,-1.40760100933193,1093.95173458846
G26,226904,226903.999471956,226903.993,226903.992,528048,497,226903.927945187,2394,21528624.2379297,43.9588859094185,182.783248986746,-85438.3643242649,5.42514219782061,44.6539577805392,-3.43681481898919,2.52504671319097,19374067.305631,134314043.029811,L1_L5,46.1771206562407,1.52316287570151,-1.46595474474742,1059.28285042669
G26,226905,226904.999471459,226904.993,226904.992,528545,497,226904.927946602,2394,21528050.994786,43.9670724563806,182.782096927606,-85438.3659602251,5.42440180190926,44.6570893872001,-3.43516754806874,2.52477876980714,19373643.2006602,134311101.595118,L1_L5,46.316065505147,1.65897611794691,-1.30688708198049,1153.78748385048
G26,226906,226905.999470963,226905.993,226905.992,529041,497,226905.927948018,2394,21527477.8266279,43.9752593144463,182.780944676009,-85438.3675961853,5.42366128802053,44.9226990597726,-3.43353694744593,2.52458515862809,19373219.0626798,134308160.124257,L1_L5,46.6468076235615,1.72410856378891,-1.23043142298558,1199.21100929119
G26,226907,226906.999470466,226906.993,226906.992,529538,497,226906.927949433,2394,21526904.7334764,43.9834464835292,182.779792231629,-85438.3692321455,5.42292065617154,44.7556105653398,-3.43196383846989,2.52448001505914,19372794.9257945,134305219.136252,L1_L5,46.6038456005044,1.84823503516465,-1.08495149177825,1285.64295485521
G26,226908,226907.99946997,226907.993,226907.992,530034,497,226907.927950848,2394,21526331.7153502,43.9916339635751,182.778639594136,-85438.3708681058,5.42217990637649,44.9717242027736,-3.43042516800036,2.52429749968587,19372370.7455634,134302278.870736,L1_L5,46.7423047805205,1.77058057774693,-1.17547469274009,1231.86167854526
G26,226909,226908.999469473,226908.993,226908.992,530531,497,226908.927952262,2394,21525758.7722705,43.999821754497,182.777486763206,-85438.372504066,5.42143903865258,44.8819707999031,-3.42880333469075,2.5239003316057,19371947.1889453,134299339.115066,L1_L5,47.1295380131342,2.24756721323107,-0.617102508321629,1563.59949177902
G26,226910,226909.999468976,226909.993,226909.992,531028,496,226909.927953676,2394,21525185.9042565,44.0080098562325,182.776333738509,-85438.3741400262,5.42069805301473,44.7466626355007,-3.42729135755829,2.52348876784438,19371523.3160476,134296399.417969,L1_L5,47.1230273833498,2.3763647478491,-0.466002063483438,1653.37067406216
G26,226911,226910.99946848,226910.993,226910.992,531524,496,226910.927955091,2394,21524613.1113276,44.0161982687187,182.775180519715,-85438.3757759865,5.41995694947794,44.9682821564657,-3.42600424320284,2.52323070361265,19371099.4574502,134293460.122292,L1_L5,47.3579226625152,2.38964050604949,-0.450055919637409,1662.84453224602
G26,226912,226911.999467984,226911.993,226911.992,532020,496,226911.927956505,2394,21524040.3935044,44.0243869918765,182.774027106496,-85438.3774119467,5.41921572805868,44.9727980416105,-3.42449077002254,2.52282833786313,19370675.5909903,134290521.374446,L1_L5,47.5098496321589,2.53705159054839,-0.277099307538639,1765.60081180841
G26,226913,226912.999467487,226912.993,226912.992,532517,496,226912.927957918,2394,21523467.7508072,44.0325760256273,182.772873498527,-85438.3790479069,5.41847438877335,44.9463501160084,-3.42310075311419,2.52250260177334,19370251.898129,134287583.158511,L1_L5,47.4604565510526,2.51410643504428,-0.303523892567275,1749.90154472881
G26,226914,226913.999466991,226913.993,226913.992,533013,496,226913.927959332,2394,21522895.183255,44.0407653699164,182.771719695474,-85438.3806838671,5.41773293163621,45.0178801206687,-3.42169101763622,2.52208328332906,19369828.1324311,134284645.520136,L1_L5,47.5628743786365,2.54499425796774,-0.266926143678448,1771.64485058188
G26,226915,226914.999466494,226914.993,226914.992,533510,496,226914.927960745,2394,21522322.6908686,44.0489550246572,182.770565697011,-85438.3823198274,5.4169913566644,44.8723058303186,-3.42052979401114,2.52159165611797,19369404.507005,134281708.345334,L1_L5,47.4306055121124,2.5582996817938,-0.250907146900834,1781.16199185341
G26,226916,226915.999465998,226915.993,226915.992,534006,496,226915.927962158,2394,21521750.2736669,44.0571449897942,182.769411502806,-85438.3839557876,5.41624966387224,45.0859486835693,-3.41930076617104,2.52116021602497,19368980.9131595,134278771.826513,L1_L5,47.5545248538256,2.46857617025627,-0.355550511935973,1718.99170104221
G26,226917,226916.999465501,226916.993,226916.992,534503,496,226916.92796357,2394,21521177.9316709,44.0653352652408,182.768257112533,-85438.3855917478,5.41550785327686,44.8686336765151,-3.41806925954724,2.52068205116994,19368557.2253951,134275835.899366,L1_L5,47.2095270203427,2.34089334382752,-0.504689176674879,1630.38604357986
G26,226918,226917.999465005,226917.993,226917.992,534999,496,226917.927964983,2394,21520605.6648995,44.0735258509421,182.767102525857,-85438.387227708,5.41476592489255,44.9492299130876,-3.41662198752124,2.51997996437158,19368133.9410854,134272900.452044,L1_L5,47.4925516918302,2.54332177874253,-0.267133557107367,1771.52162295832
G26,226919,226918.999464509,226918.993,226918.992,535495,496,226918.927966396,2394,21520033.473373,44.081716746819,182.765947742452,-85438.3888636683,5.41402387873576,45.0766841553193,-3.4152030250927,2.51930215524988,19367710.4337635,134269965.327883,L1_L5,47.4773190142587,2.40063485893938,-0.433883950090921,1672.45255707739
G26,226920,226919.999464012,226919.993,226919.992,535992,496,226919.927967807,2394,21519461.357112,44.0899079527924,182.764792761987,-85438.3904996285,5.41328171482295,44.8457039560029,-3.41379422179201,2.51864160003142,19367286.7451329,134267030.590911,L1_L5,46.9057197291404,2.06001577313747,-0.832637277670959,1435.54685044937
G26,226921,226920.999463516,226920.993,226920.992,536488,496,226920.927969219,2394,21518889.3161352,44.0980994688081,182.763637584129,-85438.3921355887,5.41253943316833,44.8799318326685,-3.4123067463894,2.51806544104253,19366863.540782,134264096.035358,L1_L5,47.0429082415067,2.16297640883814,-0.711607400040646,1507.45262953621
G26,226922,226921.99946302,226921.993,226921.992,536984,496,226921.927970631,2394,21518317.350463,44.1062912947862,182.762482208548,-85438.3937715489,5.41179703378844,44.7965098941368,-3.41072239441577,2.51743293631176,19366440.1078813,134261161.817585,L1_L5,46.8762421784923,2.07973228435549,-0.808816769079517,1449.6989942179
G26,226923,226922.999462524,226922.993,226922.992,537480,496,226922.927972043,2394,21517745.4601154,44.1144834306554,182.761326634915,-85438.3954075091,5.41105451669901,44.8395147040916,-3.40916442494961,2.51687814211519,19366016.9778773,134258227.960376,L1_L5,46.9371481444687,2.09763344037705,-0.787471953309828,1462.38028942728
G26,226924,226923.999462028,226923.993,226923.992,537976,496,226923.927973454,2394,21517173.6451123,44.1226758763455,182.760170862896,-85438.3970434694,5.41031188191573,44.6323601209956,-3.40746342501051,2.51609638687026,19365594.1035905,134255294.3571,L1_L5,47.1784266778268,2.54606655683119,-0.261290188189101,1774.99326155522
G26,226925,226924.999461532,226924.993,226924.992,538472,496,226924.927974865,2394,21516601.9054735,44.1308686317844,182.759014892162,-85438.3986794296,5.4095691294544,44.4960993347844,-3.40583053053903,2.51526198126774,19365171.0138874,134252361.027937,L1_L5,47.128924489487,2.63282515470257,-0.159106498847695,1835.70221983827
G26,226926,226925.999461037,226925.993,226925.992,538967,496,226925.927976277,2394,21516030.2412184,44.1390616969101,182.757858722378,-85438.4003153898,5.40882625932996,44.6663533724996,-3.40406583490241,2.51443057948491,19364747.8639408,134249427.776335,L1_L5,47.2435873947106,2.57723402221104,-0.223857693603652,1797.23250312954
G26,226927,226926.999460541,226926.993,226926.992,539463,496,226926.927977688,2394,21515458.652368,44.1472550716344,182.756702353215,-85438.40195135,5.40808327155967,44.4517737389091,-3.40225941126748,2.51360371806908,19364324.8864732,134246495.052535,L1_L5,47.1555321132764,2.70375837436736,-0.0749899212367843,1885.6772191166
G26,226928,226927.999460046,226927.993,226927.992,539958,496,226927.927979099,2394,21514887.1389411,44.1554487559024,182.755545784338,-85438.4035873103,5.40734016615782,44.5895390648198,-3.40038477760066,2.51277138633972,19363901.7083441,134243562.977293,L1_L5,47.0911841755733,2.50164511075349,-0.311657313423584,1745.06934978021
G26,226929,226928.99945955,226928.993,226928.992,540454,496,226928.927980509,2394,21514315.7009586,44.1636427496267,182.754389015418,-85438.4052232705,5.40659694314161,44.5362726835875,-3.39847115567654,2.51187227192167,19363479.0164195,134240631.625005,L1_L5,47.1378037258983,2.60153104231081,-0.194017534696119,1814.96101708273
G26,226930,226929.999459054,226929.993,226929.992,540950,496,226929.927981919,2394,21513744.33844,44.1718370527443,182.75323204612,-85438.4068592307,5.40585360252606,44.4080350521451,-3.39650880394774,2.51097340997201,19363056.2642194,134237701.036282,L1_L5,47.0486837835051,2.64064873136004,-0.147661517992992,1842.50186535642
G26,226931,226930.999458559,226930.993,226930.992,541445,496,226930.92798333,2394,21513173.0514044,44.180031665192,182.75207487611,-85438.4084951909,5.40511014432618,44.6270221880715,-3.39444033521658,2.51012676747556,19362633.7093593,134234770.973726,L1_L5,47.3812131360173,2.75419094794579,-0.0139339491986549,1921.95154511994
G26,226932,226931.999458063,226931.993,226931.992,541941,496,226931.927984739,2394,21512601.8398729,44.1882265868816,182.750917505057,-85438.4101311511,5.40436656855927,44.6876113518632,-3.39239406130866,2.50937393947784,19362211.1321326,134231841.594673,L1_L5,47.3160791601986,2.62846780833535,-0.161053710293391,1834.54535048675
G26,226933,226932.999457567,226932.993,226932.992,542437,496,226932.927986148,2394,21512030.7038649,44.1964218177507,182.749759932628,-85438.4117671114,5.40362287524027,44.7349358345829,-3.3904468265729,2.50865722993026,19361788.5597048,134228912.70751,L1_L5,47.1802206430584,2.44528480847551,-0.375681950319056,1707.03129267515
G26,226934,226933.999457071,226933.993,226933.992,542933,496,226933.927987557,2394,21511459.6434001,44.2046173577277,182.748602158487,-85438.4134030716,5.40287906438496,44.6173341907916,-3.38845099157869,2.50794727833768,19361366.1226399,134225983.921235,L1_L5,47.1041815690696,2.48684737827798,-0.326455050255142,1736.27777850518
G26,226935,226934.999456575,226934.993,226934.992,543429,496,226934.927988966,2394,21510888.6584986,44.2128132067405,182.747444182302,-85438.4150390318,5.40213513600919,44.4959766639471,-3.38641349668116,2.50730004732109,19360943.7793788,134223055.721695,L1_L5,47.04638294084,2.55040627689289,-0.251379835392431,1780.88116008757
G26,226936,226935.99945608,226935.993,226935.992,543924,496,226935.927990375,2394,21510317.7491795,44.2210093647267,182.746286003736,-85438.416674992,5.40139109012789,44.6668990758306,-3.38417682063289,2.5065576002792,19360521.4747011,134220128.076232,L1_L5,47.2513776323758,2.58447855654516,-0.210919007648954,1804.91958265196
