svId,freqId,gpsTOW,rcvTOW,iTOW,clkBias,clkDrift,t_tx,WN,geoRange,satClockBias,rcvClockBias,relBias,biases,pseudorange,rangeDiff,troposphericDelay
G01,L1 C,225262.983695539,225262.992,225263.0,-304457,512,225262.903221332,2394,24125560.2028893,106066.03034643,-2489614.80482382,-0.530503428791781,-2595680.30466682,21529924.2058786,-2595635.99701069,44.3076561349444
G01,L1 C,225263.983696051,225263.992,225264.0,-303945,512,225263.903222313,2394,24125419.815703,106066.030086551,-2489461.31108532,-0.530427179487027,-2595526.8107447,21529937.3598527,-2595482.45585027,44.3548944219947
G01,L1 C,225264.983696563,225264.992,225265.0,-303433,512,225264.903223293,2394,24125279.5341169,106066.029826672,-2489307.81734683,-0.530350918923709,-2595373.31682258,21529950.7709732,-2595328.76314367,44.5536789153703
G01,L1 C,225265.983697075,225265.992,225266.0,-302921,512,225265.903224272,2394,24125139.3581317,106066.029566793,-2489154.32360833,-0.530274647103447,-2595219.82290048,21529964.0980535,-2595175.26007813,44.5628223456442
G01,L1 C,225266.983697587,225266.992,225267.0,-302409,512,225266.903225251,2394,24124999.2877478,106066.029306914,-2489000.82986984,-0.530198364027867,-2595066.32897839,21529977.535838,-2595021.75190975,44.5770686385222
G01,L1 C,225267.983698098,225267.992,225268.0,-301898,512,225267.903226229,2394,24124859.3229659,106066.029047035,-2488847.6359238,-0.530122069698661,-2594913.13484876,21529990.9433289,-2594868.37963695,44.7552118161693
G01,L1 C,225268.98369861,225268.992,225269.0,-301386,512,225268.903227208,2394,24124719.4637862,106066.028787156,-2488694.1421853,-0.530045764117307,-2594759.64092669,21530004.4239711,-2594715.03981513,44.6011115661822
G01,L1 C,225269.983699122,225269.992,225270.0,-300874,512,225269.903228186,2394,24124579.7102096,106066.028527277,-2488540.64844681,-0.529969447285499,-2594606.14700464,21530018.0692038,-2594561.6410058,44.5059988400899
G01,L1 C,225270.983699633,225270.992,225271.0,-300363,511,225270.903229163,2394,24124440.0622365,106066.028267398,-2488387.45210243,-0.529893119204942,-2594452.95047671,21530031.7687415,-2594408.293495,44.6569817075506
G01,L1 C,225271.983700144,225271.992,225272.0,-299852,511,225271.903230139,2394,24124300.5198675,106066.028007519,-2488234.25815639,-0.52981677987718,-2594299.75634713,21530045.6084394,-2594254.91142808,44.8449190473184
G01,L1 C,225272.983700656,225272.992,225273.0,-299340,511,225272.903231116,2394,24124161.0831028,106066.02774764,-2488080.76441789,-0.529740429303763,-2594146.26242511,21530059.589135,-2594101.49396776,44.7684573410079
G01,L1 C,225273.983701167,225273.992,225274.0,-298829,511,225273.903232092,2394,24124021.7519433,106066.027487761,-2487927.57047186,-0.529664067486466,-2593993.06829555,21530073.5488904,-2593948.20305287,44.8652426754124
G01,L1 C,225274.983701679,225274.992,225275.0,-298317,511,225274.903233068,2394,24123882.5263892,106066.027227882,-2487774.07673336,-0.529587694426763,-2593839.57437355,21530087.6288429,-2593794.89754628,44.6768272714689
G01,L1 C,225275.98370219,225275.992,225276.0,-297806,512,225275.903234043,2394,24123743.4064413,106066.026968003,-2487620.88518566,-0.529511310126429,-2593686.38264235,21530101.8069354,-2593641.59950586,44.783136498183
G01,L1 C,225276.983702702,225276.992,225277.0,-297294,512,225276.903235019,2394,24123604.3920998,106066.026708124,-2487467.39144717,-0.529434914586939,-2593532.88872038,21530116.1545045,-2593488.23759529,44.6511250818148
G01,L1 C,225277.983703213,225277.992,225278.0,-296783,512,225277.903235994,2394,24123465.4833654,106066.026448245,-2487314.19750113,-0.529358507810071,-2593379.69459087,21530130.5674071,-2593334.91595828,44.7786325877532
G01,L1 C,225278.983703725,225278.992,225279.0,-296271,512,225278.903236969,2394,24123326.6802384,106066.026188366,-2487160.70376263,-0.529282089797295,-2593226.20066891,21530145.095202,-2593181.58503639,44.6156325154006
G01,L1 C,225279.983704236,225279.992,225280.0,-295760,512,225279.903237942,2394,24123187.9827195,106066.025928487,-2487007.50981659,-0.529205660550393,-2593073.00653942,21530159.6491024,-2593028.33361711,44.672922310885
G01,L1 C,225280.983704748,225280.992,225281.0,-295248,512,225280.903238916,2394,24123049.3908089,106066.025668608,-2486854.0160781,-0.529129220070837,-2592919.51261749,21530174.3142654,-2592875.07654356,44.4360739239492
G01,L1 C,225281.98370526,225281.992,225282.0,-294736,512,225281.90323989,2394,24122910.9045073,106066.025408729,-2486700.5223396,-0.529052768360329,-2592766.01869556,21530189.1512781,-2592721.75322922,44.2654663398862
G01,L1 C,225282.983705771,225282.992,225283.0,-294225,512,225282.903240863,2394,24122772.5238152,106066.02514885,-2486547.32839356,-0.52897630542057,-2592612.82456611,21530204.1389211,-2592568.38489412,44.4396719876677
G01,L1 C,225283.983706283,225283.992,225284.0,-293713,512,225283.903241836,2394,24122634.2487328,106066.024888971,-2486393.83465507,-0.528899831253038,-2592459.33064421,21530219.2510889,-2592414.99764397,44.3330002343282
G01,L1 C,225284.983706795,225284.992,225285.0,-293201,512,225284.903242809,2394,24122496.0792608,106066.024629092,-2486240.34091657,-0.528823345859434,-2592305.83672232,21530234.4447841,-2592261.63447673,44.2022455893457
G01,L1 C,225285.983707306,225285.992,225286.0,-292690,512,225285.903243781,2394,24122358.0153996,106066.024369213,-2486087.14697053,-0.528746849241465,-2592152.6425929,21530249.7597932,-2592108.25560646,44.3869864363223
G01,L1 C,225286.983707818,225286.992,225287.0,-292178,511,225286.903244753,2394,24122220.0571495,106066.024109334,-2485933.6508337,-0.528670341400598,-2591999.14627269,21530265.183552,-2591954.87359751,44.2726751849987
G01,L1 C,225287.983708329,225287.992,225288.0,-291667,511,225287.903245724,2394,24122082.2045112,106066.023849455,-2485780.45688766,-0.528593822338622,-2591845.95214329,21530280.6427697,-2591801.56174148,44.3904018145986
G01,L1 C,225288.98370884,225288.992,225289.0,-291156,511,225288.903246694,2394,24121944.4574849,106066.023589576,-2485627.26294162,-0.528517292057082,-2591692.75801391,21530296.1736031,-2591648.28388183,44.4741320749745
G01,L1 C,225289.983709352,225289.992,225290.0,-290644,511,225289.903247665,2394,24121806.816071,106066.023329697,-2485473.76920313,-0.528440750557535,-2591539.26409207,21530311.9432951,-2591494.87277596,44.3913161084056
G01,L1 C,225290.983709863,225290.992,225291.0,-290133,512,225290.903248635,2394,24121669.2802702,106066.023069818,-2485320.57765543,-0.528364197841762,-2591386.07236105,21530327.8404434,-2591341.43982675,44.6325343027711
G01,L1 C,225291.983710375,225291.992,225292.0,-289621,511,225291.903249605,2394,24121531.8500825,106066.022809939,-2485167.08151859,-0.528287633911233,-2591232.5760409,21530343.8082303,-2591188.04185227,44.5341886323877
G01,L1 C,225292.983710886,225292.992,225293.0,-289110,511,225292.903250575,2394,24121394.5255088,106066.02255006,-2485013.88757255,-0.528211058767734,-2591079.38191156,21530359.8682939,-2591034.65721492,44.7246966389939
G01,L1 C,225293.983711398,225293.992,225294.0,-288598,511,225293.903251544,2394,24121257.306549,106066.022290181,-2484860.39383406,-0.528134472412742,-2590925.88798977,21530376.1566063,-2590881.14994273,44.738047034014
G01,L1 C,225294.983711909,225294.992,225295.0,-288087,511,225294.903252513,2394,24121120.193204,106066.022030302,-2484707.19988802,-0.528057874848036,-2590772.69386045,21530392.4425455,-2590727.75065847,44.9432019805536
G01,L1 C,225295.983712421,225295.992,225296.0,-287575,512,225295.903253482,2394,24120983.1854737,106066.021770423,-2484553.70854786,-0.527981266075096,-2590619.20233702,21530408.7339292,-2590574.45154455,44.750792468898
G01,L1 C,225296.983712932,225296.992,225297.0,-287064,512,225296.903254449,2394,24120846.283359,106066.021510544,-2484400.51460183,-0.527904646095706,-2590466.00820772,21530425.2598438,-2590421.02351519,44.9846925297752
G01,L1 C,225297.983713444,225297.992,225298.0,-286552,512,225297.903255418,2394,24120709.4868598,106066.021250665,-2484247.02086333,-0.527828014911335,-2590312.51428598,21530441.8187044,-2590267.66815541,44.8461305713281
G01,L1 C,225298.983713956,225298.992,225299.0,-286040,512,225298.903256385,2394,24120572.7959768,106066.020990786,-2484093.52712483,-0.527751372523698,-2590159.02036425,21530458.5251241,-2590114.27085269,44.7495115590282
G01,L1 C,225299.983714467,225299.992,225300.0,-285529,512,225299.903257352,2394,24120436.2107103,106066.020730907,-2483940.3331788,-0.5276747189345,-2590005.82623498,21530475.4528125,-2589960.75789783,45.0683371531777
G01,L1 C,225300.983714979,225300.992,225301.0,-285017,511,225300.903258319,2394,24120299.7310606,106066.020471028,-2483786.83704196,-0.527598054145216,-2589852.32991493,21530492.3958571,-2589807.33520349,44.9947114433162
G01,L1 C,225301.98371549,225301.992,225302.0,-284506,511,225301.903259285,2394,24120163.3570282,106066.020211149,-2483633.64309592,-0.527521378157633,-2589699.13578569,21530509.331782,-2589654.02524617,45.110539520625
G01,L1 C,225302.983716001,225302.992,225303.0,-283995,511,225302.903260251,2394,24120027.0886134,106066.01995127,-2483480.44914988,-0.527444690973304,-2589545.94165646,21530526.3853912,-2589500.70322219,45.2384342788719
G01,L1 C,225303.983716513,225303.992,225304.0,-283483,511,225303.903261217,2394,24119890.9258164,106066.019691391,-2483326.95541139,-0.527367992593785,-2589392.44773479,21530543.6418417,-2589347.28397465,45.1637601358816
G01,L1 C,225304.983717024,225304.992,225305.0,-282972,511,225304.903262182,2394,24119754.8686378,106066.019431512,-2483173.76146535,-0.527291283020863,-2589239.25360558,21530560.9524577,-2589193.91618006,45.3374255169183
G01,L1 C,225305.983717536,225305.992,225306.0,-282460,511,225305.903263147,2394,24119618.9170777,106066.019171633,-2483020.26772685,-0.527214562256012,-2589085.75968393,21530578.3418091,-2589040.57526855,45.1844153744169
G01,L1 C,225306.983718047,225306.992,225307.0,-281949,512,225306.903264111,2394,24119483.0711367,106066.018911754,-2482867.07617916,-0.527137830301023,-2588932.56795308,21530595.8191096,-2588887.25202706,45.3159260232933
G01,L1 C,225307.983718559,225307.992,225308.0,-281437,512,225307.903265076,2394,24119347.3308148,106066.018651875,-2482713.58244066,-0.527061087157366,-2588779.07403145,21530613.4989722,-2588733.83184257,45.2421888764948
G01,L1 C,225308.98371907,225308.992,225309.0,-280926,512,225308.90326604,2394,24119211.6961127,106066.018391996,-2482560.38849462,-0.526984332826838,-2588625.87990229,21530631.2068948,-2588580.48921789,45.3906843932346
G01,L1 C,225309.983719582,225309.992,225310.0,-280414,512,225309.903267004,2394,24119076.1670303,106066.018132117,-2482406.89475613,-0.52690756731091,-2588472.38598068,21530649.0456241,-2588427.12140618,45.2645744937472
G01,L1 C,225310.983720093,225310.992,225311.0,-279903,512,225310.903267966,2394,24118940.7435684,106066.017872238,-2482253.70081009,-0.526830790611373,-2588319.19185154,21530666.9315389,-2588273.81202948,45.3798220553435
G01,L1 C,225311.983720605,225311.992,225312.0,-279391,512,225311.90326893,2394,24118805.4257269,106066.017612359,-2482100.20707159,-0.526754002729704,-2588165.69792995,21530684.9967023,-2588120.42902456,45.26890538726
G01,L1 C,225312.983721116,225312.992,225313.0,-278880,512,225312.903269892,2394,24118670.2135064,106066.01735248,-2481947.01312555,-0.526677203667695,-2588012.50380083,21530703.2462796,-2587966.96722677,45.5365740614943
G01,L1 C,225313.983721628,225313.992,225314.0,-278368,512,225313.903270854,2394,24118535.106907,106066.017092601,-2481793.51938706,-0.526600393426822,-2587859.00987927,21530721.453418,-2587813.65348892,45.3563903504983
G01,L1 C,225314.98372214,225314.992,225315.0,-277856,512,225314.903271817,2394,24118400.105929,106066.016832722,-2481640.02564856,-0.526523572008796,-2587705.51595771,21530739.8646542,-2587660.24127482,45.2746828976087
G01,L1 C,225315.983722651,225315.992,225316.0,-277345,512,225315.903272778,2394,24118265.2105729,106066.016572844,-2481486.83170252,-0.526446739415329,-2587552.32182863,21530758.3801728,-2587506.83040007,45.4914285601117
G01,L1 C,225316.983723163,225316.992,225317.0,-276833,512,225316.903273739,2394,24118130.4208387,106066.016312965,-2481333.33796403,-0.526369895647904,-2587398.8279071,21530776.9223554,-2587353.49848334,45.3294237600639
G01,L1 C,225317.983723674,225317.992,225318.0,-276322,511,225317.9032747,2394,24117995.736727,106066.016053086,-2481180.14161965,-0.526293040708307,-2587245.6313797,21530795.5499742,-2587200.18675279,45.4446269026957
G01,L1 C,225318.983724186,225318.992,225319.0,-275810,511,225318.903275661,2394,24117861.1582377,106066.015793207,-2481026.64788115,-0.526216174598019,-2587092.13745819,21530814.402631,-2587046.75560667,45.381851516664
G01,L1 C,225319.983724697,225319.992,225320.0,-275299,511,225319.90327662,2394,24117726.6853715,106066.015533328,-2480873.45393512,-0.526139297318829,-2586938.94332915,21530833.2235983,-2586893.46177319,45.4815559559502
G01,L1 C,225320.983725208,225320.992,225321.0,-274788,511,225320.903277579,2394,24117592.3181283,106066.015273449,-2480720.25998908,-0.526062408872298,-2586785.74920012,21530852.2144608,-2586740.1036675,45.6455326206051
G01,L1 C,225321.98372572,225321.992,225322.0,-274276,511,225321.903278539,2394,24117458.0565085,106066.01501357,-2480566.76625058,-0.525985509259983,-2586632.25527864,21530871.3077911,-2586586.7487174,45.5065612457693
G01,L1 C,225322.983726231,225322.992,225323.0,-273765,512,225322.903279498,2394,24117323.9005124,106066.014753691,-2480413.57470288,-0.525908598483675,-2586479.06354798,21530890.5640366,-2586433.33647585,45.7270721271634
G01,L1 C,225323.983726743,225323.992,225324.0,-273253,512,225323.903280457,2394,24117189.8501401,106066.014493812,-2480260.08096439,-0.525831676544852,-2586325.56962652,21530909.8095327,-2586280.04060736,45.5290191643871
G01,L1 C,225324.983727255,225324.992,225325.0,-272741,512,225324.903281416,2394,24117055.9053919,106066.014233933,-2480106.58722589,-0.525754743445234,-2586172.07570508,21530929.3247394,-2586126.58065248,45.4950526026078
G01,L1 C,225325.983727766,225325.992,225326.0,-272230,512,225325.903282373,2394,24116922.0662682,106066.013974054,-2479953.39327985,-0.525677799186529,-2586018.88157611,21530948.9227299,-2585973.14353824,45.7380378721282
G01,L1 C,225326.983728278,225326.992,225327.0,-271718,512,225326.903283331,2394,24116788.332769,106066.013714175,-2479799.89954136,-0.525600843770224,-2585865.38765469,21530968.593453,-2585819.73931598,45.6483387066983
G01,L1 C,225327.983728789,225327.992,225328.0,-271207,512,225327.903284288,2394,24116654.7048947,106066.013454296,-2479646.70559532,-0.525523877198108,-2585712.19352574,21530988.3536608,-2585666.35123399,45.8422917495482
G01,L1 C,225328.983729301,225328.992,225329.0,-270695,512,225328.903285245,2394,24116521.1826454,106066.013194417,-2479493.21185682,-0.525446899471663,-2585558.69960434,21531008.2618464,-2585512.92079905,45.7788052945398
G01,L1 C,225329.983729813,225329.992,225330.0,-270183,512,225329.903286202,2394,24116387.7660214,106066.012934538,-2479339.71811833,-0.525369910592607,-2585405.20568296,21531028.2275479,-2585359.53847346,45.6672094911337
G01,L1 C,225330.983730325,225330.992,225331.0,-269671,512,225330.903287159,2394,24116254.4550228,106066.012674659,-2479186.22437983,-0.525292910562576,-2585251.71176158,21531048.3501618,-2585206.10486103,45.6069005480967
G01,L1 C,225331.983730836,225331.992,225332.0,-269160,512,225331.903288114,2394,24116121.24965,106066.01241478,-2479033.03043379,-0.525215899383284,-2585098.51763267,21531068.5558387,-2585052.69381135,45.8238213248551
G01,L1 C,225332.983731348,225332.992,225333.0,-268648,512,225332.90328907,2394,24115988.1499031,106066.012154901,-2478879.5366953,-0.525138877056218,-2584945.02371132,21531088.8010229,-2584899.34888015,45.6748311766423
G01,L1 C,225333.98373186,225333.992,225334.0,-268136,512,225333.903290026,2394,24115855.1557821,106066.011895022,-2478726.0429568,-0.525061843583093,-2584791.52978998,21531109.1897177,-2584745.96606443,45.5637255501933
G01,L1 C,225334.983732371,225334.992,225335.0,-267625,512,225334.90329098,2394,24115722.2672876,106066.011635143,-2478572.84901076,-0.524984798965621,-2584638.33566111,21531129.601726,-2584592.66556164,45.6700994735584
G01,L1 C,225335.983732883,225335.992,225336.0,-267113,512,225335.903291935,2394,24115589.4844195,106066.011375264,-2478419.35527227,-0.524907743205293,-2584484.84173979,21531150.2075015,-2584439.27691796,45.564821831882
G01,L1 C,225336.983733394,225336.992,225337.0,-266602,512,225336.903292889,2394,24115456.8071781,106066.011115385,-2478266.16132623,-0.524830676303895,-2584331.64761094,21531170.8892204,-2584285.91795771,45.7296532266773
G01,L1 C,225337.983733906,225337.992,225338.0,-266090,512,225337.903293843,2394,24115324.2355634,106066.010855506,-2478112.66758773,-0.52475359826292,-2584178.15368964,21531191.5996972,-2584132.63586617,45.51782347681
