rcvTow,week,leapS,numMeas,recStat,prMes,cpMes,doMes,gnssId,svId,sigId,freqId,locktime,cno,prStdev,cpStdev,doStdev,trkStat,prValid,cpValid,halfCyc,subHalfCyc
228680.004,2394,18,25,1,26980261.6223272,141782239.727796,-1531.517578125,2,23,0,0,49400,36,5,0,3,7,True,True,True,False
228680.004,2394,18,25,1,25442896.5196954,102448000.228661,663.320068359375,2,9,6,0,49400,31,5,0,5,8,False,False,False,True
228680.004,2394,18,25,1,25442909.5652688,133703417.809103,865.83837890625,2,9,0,0,49380,41,4,0,2,6,False,True,True,False
228680.004,2394,18,25,1,25210851.4138554,132483940.884808,58.427978515625,2,6,0,0,49400,41,4,0,2,6,False,True,True,False
228680.004,2394,18,25,1,28598982.3606201,150288618.775806,1800.27172851563,2,5,0,0,49420,34,5,0,4,8,False,False,False,True
228680.004,2394,18,25,1,26221402.8560951,137794397.833436,-1713.14392089844,0,2,0,0,49300,34,5,0,4,8,False,False,False,True
228680.004,2394,18,25,1,24281242.4374244,127598780.103765,2975.34204101563,0,3,0,0,49320,38,5,0,3,7,True,True,True,False
228680.004,2394,18,25,1,24422641.0797756,128341851.393327,-3597.60424804688,0,10,0,0,49320,44,3,0,1,6,False,True,True,False
228680.004,2394,18,25,1,24663617.9677446,129608188.911944,3899.89770507813,0,16,0,0,49320,40,4,0,2,7,True,True,True,False
228680.004,2394,18,25,1,24808988.4403349,130372090.221177,-3247.44213867188,0,25,0,0,49320,34,5,0,4,8,False,False,False,True
228680.004,2394,18,25,1,25374282.0267086,133342770.074343,-1007.22137451172,0,1,0,0,49300,34,6,0,5,8,False,False,False,True
228680.004,2394,18,25,1,22539121.7374463,118443897.464372,-1501.88232421875,0,28,0,0,49320,41,4,0,1,6,False,True,True,False
228680.004,2394,18,25,1,26662485.2891939,140112243.923703,1299.78393554688,0,29,0,0,37000,32,6,0,5,8,False,False,False,True
228680.004,2394,18,25,1,21692932.6745116,113997151.952826,47.763671875,0,31,0,0,49320,44,3,0,1,6,False,True,True,False
228680.004,2394,18,25,1,22988873.6778559,120807347.498789,-1042.35400390625,0,32,0,0,49320,43,4,0,2,6,False,True,True,False
228680.004,2394,18,25,1,21975720.8578783,115483208.546785,2148.6328125,0,26,0,0,49320,46,3,0,1,6,False,True,True,False
228685.004,2394,18,26,1,29343818.2403472,154203029.09084,391.67333984375,2,34,0,0,17000,32,7,0,5,8,False,False,False,True
228685.004,2394,18,26,1,27902817.0270504,146630297.739648,-1598.75866699219,2,36,0,0,51380,39,5,0,2,7,True,True,True,False
228685.004,2394,18,26,1,26019443.3202597,136733107.020698,-756.677978515625,2,4,0,0,51380,39,4,0,2,6,False,True,True,False
228685.004,2394,18,26,1,28597250.6398209,115149277.296994,1379.47680664063,2,5,6,0,0,25,8,0,15,10,False,True,False,True
228685.004,2394,18,26,1,25210784.7087927,101513381.770805,44.035400390625,2,6,6,0,51400,33,5,0,4,8,False,False,False,True
228685.004,2394,18,26,1,26981709.863362,108644160.775933,-1174.90942382813,2,23,6,0,51380,30,5,0,6,8,False,False,False,True
228685.004,2394,18,26,1,25198594.5734258,101464297.221566,794.288818359375,2,31,6,0,51400,33,5,0,4,8,False,False,False,True
228685.004,2394,18,26,1,29343832.7966906,118155452.465679,299.13525390625,2,34,6,0,51260,29,5,0,6,8,False,False,False,True
228685.004,2394,18,26,1,27902806.5662032,112353041.925399,-1225.47912597656,2,36,6,0,49000,27,7,0,7,8,False,False,False,True
228685.004,2394,18,26,1,25198605.8119943,132419587.728209,1036.8994140625,2,31,0,0,51380,44,4,0,1,5,True,False,True,False
228685.004,2394,18,26,1,25442073.4237766,102444685.130245,662.923583984375,2,9,6,0,51400,32,5,0,6,8,False,False,False,True
228685.004,2394,18,26,1,25442085.7380463,133699091.32315,865.445068359375,2,9,0,0,51380,41,4,0,2,6,False,True,True,False
228685.004,2394,18,26,1,26981720.4407766,141789904.975334,-1533.50085449219,2,23,0,0,51400,36,5,0,3,7,True,True,True,False
228685.004,2394,18,26,1,28597265.5970307,150279618.087522,1800.9033203125,2,5,0,0,51420,34,6,0,4,8,False,False,False,True
228685.004,2394,18,26,1,26223033.5681935,137802969.058806,-1714.0556640625,0,2,0,0,51300,34,5,0,4,8,False,False,False,True
228685.004,2394,18,26,1,24278412.885316,127583909.277406,2973.26489257813,0,3,0,0,51320,38,5,0,3,7,True,True,True,False
228685.004,2394,18,26,1,24426064.9216646,128359843.468668,-3598.677734375,0,10,0,0,51320,44,3,0,1,6,False,True,True,False
228685.004,2394,18,26,1,24659907.8912602,129588692.921185,3899.10180664063,0,16,0,0,51320,40,4,0,2,7,True,True,True,False
228685.004,2394,18,26,1,24812079.1961672,130388332.218246,-3249.35693359375,0,25,0,0,51320,33,5,0,4,8,False,False,False,True
228685.004,2394,18,26,1,25375241.344332,133347814.718798,-1009.67938232422,0,1,0,0,51300,36,5,0,4,8,False,False,False,True
228685.004,2394,18,26,1,22540551.5555184,118451409.95226,-1502.65124511719,0,28,0,0,51320,42,4,0,1,6,False,True,True,False
228685.004,2394,18,26,1,21973678.2814131,115472474.515597,2145.5810546875,0,26,0,0,51320,46,3,0,1,5,True,False,True,False
228685.004,2394,18,26,1,22989866.6376842,120812564.936695,-1043.744140625,0,32,0,0,51320,43,4,0,2,6,False,True,True,False
228685.004,2394,18,26,1,25210796.1885929,132483651.055867,57.980224609375,2,6,0,0,51400,41,4,0,2,6,False,True,True,False
228685.004,2394,18,26,1,26661248.6670892,140105745.305105,1299.00122070313,0,29,0,0,39000,31,6,0,5,8,False,False,False,True
228685.004,2394,18,26,1,21692888.1178934,113996918.188033,46.106689453125,0,31,0,0,51320,44,3,0,1,6,False,True,True,False
228735.004,2394,18,27,1,27918102.4924402,112414626.746625,-1240.5791015625,2,36,6,0,64500,28,7,0,6,8,False,False,False,True
228735.004,2394,18,27,1,26864170.7258039,141172169.675757,2646.90478515625,0,4,0,0,0,25,9,0,15,10,False,True,False,True
228735.004,2394,18,27,1,29340225.4820954,118140926.764935,279.25830078125,2,34,6,0,64500,30,6,0,7,9,True,False,False,True
228735.004,2394,18,27,1,25188843.2270229,101425032.81379,773.485595703125,2,31,6,0,64500,33,5,0,4,8,False,False,False,True
228735.004,2394,18,27,1,26996407.0114129,108703336.422313,-1194.33154296875,2,23,6,0,64500,30,5,0,6,8,False,False,False,True
228735.004,2394,18,27,1,25210266.468806,101511295.078242,37.05712890625,2,6,6,0,64500,33,5,0,5,8,False,False,False,True
228735.004,2394,18,27,1,28580110.9653185,115080262.905975,1379.38671875,2,5,6,0,0,25,7,0,15,10,False,True,False,True
228735.004,2394,18,27,1,26026682.4837582,136771150.266263,-768.399597167969,2,4,0,0,64500,39,4,0,2,7,True,True,True,False
228735.004,2394,18,27,1,27918111.9795652,146710671.479236,-1619.3583984375,2,36,0,0,64500,38,4,0,2,7,True,True,True,False
228735.004,2394,18,27,1,29340232.9233569,154184072.168175,363.56005859375,2,34,0,0,37000,37,5,0,3,7,True,True,True,False
228735.004,2394,18,27,1,25188854.3539099,132368344.280244,1009.59173583984,2,31,0,0,64500,44,4,0,1,6,False,True,True,False
228735.004,2394,18,27,1,26996416.5884414,141867134.358871,-1558.76135253906,2,23,0,0,64500,36,5,0,3,7,True,True,True,False
228735.004,2394,18,27,1,25433859.1933446,102411610.414027,657.361755371094,2,9,6,0,64500,32,5,0,6,8,False,False,False,True
228735.004,2394,18,27,1,25433872.7611681,133655926.043249,857.693359375,2,9,0,0,64500,42,4,0,2,6,False,True,True,False
228735.004,2394,18,27,1,28580121.1287441,150189558.786017,1798.43383789063,2,5,0,0,64500,37,5,0,3,7,True,True,True,False
228735.004,2394,18,27,1,25210278.4664589,132480927.867105,47.613037109375,2,6,0,0,64500,41,4,0,2,6,False,True,True,False
228735.004,2394,18,27,1,25384960.8419936,133399282.406967,-1036.32495117188,0,1,0,0,4100,36,5,0,3,8,False,False,False,True
228735.004,2394,18,27,1,26239374.1120685,137888826.313292,-1723.70690917969,0,2,0,0,64500,37,5,0,3,7,True,True,True,False
228735.004,2394,18,27,1,24250218.8016489,127435753.926222,2949.052734375,0,3,0,0,64500,38,5,0,3,7,True,True,True,False
228735.004,2394,18,27,1,24622845.9767428,129393934.368934,3887.396484375,0,16,0,0,64500,41,4,0,2,7,True,True,True,False
228735.004,2394,18,27,1,24460376.0828352,128540150.031311,-3616.95263671875,0,10,0,0,64500,43,4,0,1,6,False,True,True,False
228735.004,2394,18,27,1,21953407.1503999,115365949.533922,2111.65771484375,0,26,0,0,64500,46,3,0,1,6,False,True,True,False
228735.004,2394,18,27,1,22554903.7228857,118526830.545362,-1517.47314453125,0,28,0,0,64500,42,4,0,2,6,False,True,True,False
228735.004,2394,18,27,1,26648968.8371844,140041216.285558,1279.10986328125,0,29,0,0,59000,30,6,0,7,9,True,False,False,True
228735.004,2394,18,27,1,21692550.2106905,113995140.063519,21.528076171875,0,31,0,0,64500,44,3,0,1,6,False,True,True,False
228735.004,2394,18,27,1,22999879.5747173,120865180.285464,-1064.31616210938,0,32,0,0,64500,44,3,0,2,6,False,True,True,False
228735.004,2394,18,27,1,24843083.2755536,130551258.310176,-3271.35375976563,0,25,0,0,64500,32,5,0,4,8,False,False,False,True
228740.004,2394,18,27,1,27919649.2266222,146718746.415416,-1612.69067382813,2,36,0,0,64500,38,5,0,3,7,True,True,True,False
228740.004,2394,18,27,1,27919638.507791,112420814.034291,-1235.3779296875,2,36,6,0,64500,28,7,0,6,8,False,False,False,True
228740.004,2394,18,27,1,25187890.6881111,132363276.900415,1015.28759765625,2,31,0,0,64500,44,5,0,2,7,True,True,True,False
228740.004,2394,18,27,1,29339884.8068691,154182234.031166,369.557861328125,2,34,0,0,39000,38,5,0,3,7,True,True,True,False
228740.004,2394,18,27,1,26027409.4869818,136774967.299034,-760.76220703125,2,4,0,0,64500,39,5,0,3,7,True,True,True,False
228740.004,2394,18,27,1,26861643.5372479,141158888.995898,2657.37719726563,0,4,0,0,0,25,8,0,15,10,False,True,False,True
228740.004,2394,18,27,1,25210216.7945974,101511094.155395,42.455322265625,2,6,6,0,64500,33,5,0,5,8,False,False,False,True
228740.004,2394,18,27,1,25433038.2939894,102408304.875404,663.63134765625,2,9,6,0,64500,31,5,0,6,8,False,False,False,True
228740.004,2394,18,27,1,26997885.7787418,108709292.348663,-1189.38061523438,2,23,6,0,64500,30,5,0,6,8,False,False,False,True
228740.004,2394,18,27,1,25187878.899093,101421149.969429,778.67041015625,2,31,6,0,64500,33,5,0,5,8,False,False,False,True
228740.004,2394,18,27,1,29339875.6866175,118139518.337693,284.02880859375,2,34,6,0,64500,30,6,0,7,8,False,False,False,True
228740.004,2394,18,27,1,28578395.185363,115073354.56966,1383.8642578125,2,5,6,0,0,25,8,0,15,10,False,True,False,True
228740.004,2394,18,27,1,25433051.4331657,133651612.040051,865.709167480469,2,9,0,0,64500,42,5,0,3,7,True,True,True,False
228740.004,2394,18,27,1,26997895.8630831,141874907.37501,-1552.88427734375,2,23,0,0,64500,36,5,0,4,8,False,False,False,True
228740.004,2394,18,27,1,28578405.3419481,150180540.077017,1806.98254394531,2,5,0,0,64500,36,5,0,4,8,False,False,False,True
228740.004,2394,18,27,1,25385942.4439638,133404441.337475,-1030.10205078125,0,1,0,0,6100,36,6,0,4,8,False,False,False,True
228740.004,2394,18,27,1,26241008.9519113,137897418.755002,-1715.46496582031,0,2,0,0,64500,37,5,0,3,8,False,False,False,True
228740.004,2394,18,27,1,24247408.8665168,127420986.505696,2955.64599609375,0,3,0,0,64500,38,5,0,4,8,False,False,False,True
228740.004,2394,18,27,1,24463813.2982919,128558211.461452,-3609.67822265625,0,10,0,0,64500,43,5,0,3,7,True,True,True,False
228740.004,2394,18,27,1,24619142.4015813,129374471.525814,3895.4384765625,0,16,0,0,64500,41,5,0,3,7,True,True,True,False
228740.004,2394,18,27,1,25210228.6462967,132480665.629349,55.490234375,2,6,0,0,64500,41,5,0,3,7,True,True,True,False
228740.004,2394,18,27,1,21951394.1843018,115355371.260946,2117.51098632813,0,26,0,0,64500,45,4,0,2,7,True,True,True,False
228740.004,2394,18,27,1,22556343.102002,118534394.506131,-1509.97668457031,0,28,0,0,64500,42,5,0,2,7,True,True,True,False
228740.004,2394,18,27,1,26647748.1444761,140034801.919243,1285.19653320313,0,29,0,0,61000,30,7,0,7,9,True,False,False,True
228740.004,2394,18,27,1,21692525.4320793,113995010.609715,28.103271484375,0,31,0,0,64500,44,4,0,2,7,True,True,True,False
228740.004,2394,18,27,1,23000887.8966703,120870478.510639,-1057.17578125,0,32,0,0,64500,44,4,0,2,7,True,True,True,False
228740.004,2394,18,27,1,24846191.6357938,130567593.759889,-3265.3193359375,0,25,0,0,64500,32,6,0,5,8,False,False,False,True
228745.004,2394,18,27,1,29339533.3192786,154180385.817007,369.134765625,2,34,0,0,41000,38,5,0,3,7,True,True,True,False
228745.004,2394,18,27,1,27921183.6886244,146726807.583842,-1612.36206054688,2,36,0,0,64500,39,5,0,3,7,True,True,True,False
228745.004,2394,18,27,1,26028132.8453435,136778766.111002,-759.385498046875,2,4,0,0,64500,39,5,0,3,7,True,True,True,False
228745.004,2394,18,27,1,28576674.9225164,115066427.599906,1386.76391601563,2,5,6,0,0,24,8,0,15,11,True,True,False,True
228745.004,2394,18,27,1,26999362.9880455,108715239.531843,-1190.27197265625,2,23,6,0,64500,30,6,0,8,9,True,False,False,True
228745.004,2394,18,27,1,25432213.7402794,102404983.962623,664.626953125,2,9,6,0,64500,31,6,0,6,8,False,False,False,True
228745.004,2394,18,27,1,26999373.1693401,141882668.907357,-1552.92980957031,2,23,0,0,64500,36,5,0,4,8,False,False,False,True
228745.004,2394,18,27,1,25186912.6041746,101417259.408417,777.598876953125,2,31,6,0,64500,33,5,0,5,8,False,False,False,True
228745.004,2394,18,27,1,29339523.8288031,118138102.181675,282.4931640625,2,34,6,0,64500,30,5,0,6,8,False,False,False,True
228745.004,2394,18,27,1,27921172.4952869,112426990.720398,-1235.47021484375,2,36,6,0,64500,28,7,0,7,8,False,False,False,True
228745.004,2394,18,27,1,25210163.3172185,101510878.88627,43.6347618103027,2,6,6,0,64500,32,5,0,5,8,False,False,False,True
228745.004,2394,18,27,1,26859113.4138444,141145592.916435,2659.12475585938,0,4,0,0,0,24,9,0,15,11,True,True,False,True
228745.004,2394,18,27,1,25186924.5268614,132358199.331477,1015.02655029297,2,31,0,0,64500,44,4,0,2,7,True,True,True,False
228745.004,2394,18,27,1,25432226.4907347,133647277.959834,867.166259765625,2,9,0,0,64500,41,5,0,3,7,True,True,True,False
228745.004,2394,18,27,1,25210175.20668,132480384.704451,56.63037109375,2,6,0,0,64500,41,5,0,3,7,True,True,True,False
228745.004,2394,18,27,1,25386922.0187073,133409589.420589,-1029.79614257813,0,1,0,0,8100,35,6,0,5,8,False,False,False,True
228745.004,2394,18,27,1,26242640.0910514,137905991.831163,-1714.01647949219,0,2,0,0,64500,37,5,0,3,8,False,False,False,True
228745.004,2394,18,27,1,24244596.4737658,127406207.321935,2955.92431640625,0,3,0,0,64500,39,5,0,3,7,True,True,True,False
228745.004,2394,18,27,1,24615435.1305334,129354990.555127,3896.45727539063,0,16,0,0,64500,41,4,0,2,7,True,True,True,False
228745.004,2394,18,27,1,24849297.2925764,130583916.389724,-3264.94116210938,0,25,0,0,64500,32,6,0,5,8,False,False,False,True
228745.004,2394,18,27,1,24467247.6079384,128576257.893085,-3609.03149414063,0,10,0,0,64500,43,4,0,2,7,True,True,True,False
228745.004,2394,18,27,1,22557779.3538996,118541941.891605,-1509.091796875,0,28,0,0,64500,42,4,0,2,7,True,True,True,False
228745.004,2394,18,27,1,26646524.5000285,140028374.098972,1285.91137695313,0,29,0,0,63000,31,6,0,5,8,False,False,False,True
228745.004,2394,18,27,1,21692498.7139811,113994869.383337,28.19287109375,0,31,0,0,64500,45,3,0,2,7,True,True,True,False
228745.004,2394,18,27,1,23001893.6162374,120875762.885265,-1056.67529296875,0,32,0,0,64500,44,4,0,2,7,True,True,True,False
228745.004,2394,18,27,1,28576684.5359111,150171498.518786,1809.2333984375,2,5,0,0,64500,35,5,0,4,8,False,False,False,True
228745.004,2394,18,27,1,21949380.0599281,115344785.992508,2116.66870117188,0,26,0,0,64500,45,3,0,2,7,True,True,True,False
228750.004,2394,18,27,1,27922716.1502733,146734861.628704,-1610.12646484375,2,36,0,0,64500,39,4,0,2,7,True,True,True,False
228750.004,2394,18,27,1,27000849.5332157,141890425.617088,-1550.92700195313,2,23,0,0,64500,35,5,0,3,7,True,True,True,False
228750.004,2394,18,27,1,25185957.4281161,132353118.258132,1016.5263671875,2,31,0,0,64500,44,4,0,1,6,False,True,True,False
228750.004,2394,18,27,1,29339180.8398176,154178534.187522,370.643280029297,2,34,0,0,43000,38,4,0,2,7,True,True,True,False
228750.004,2394,18,27,1,26028854.1926025,136782553.374962,-756.31201171875,2,4,0,0,64500,40,4,0,2,7,True,True,True,False
228750.004,2394,18,27,1,26856570.2674132,141132228.696917,2669.28491210938,0,4,0,0,0,21,10,0,15,12,False,False,True,True
228750.004,2394,18,27,1,25210107.2151175,101510654.415725,45.544921875,2,6,6,0,64500,32,5,0,5,8,False,False,False,True
228750.004,2394,18,27,1,25431386.0787555,102401652.776771,667.002868652344,2,9,6,0,64500,31,5,0,5,8,False,False,False,True
228750.004,2394,18,27,1,27000838.7729228,108721182.95794,-1188.35107421875,2,23,6,0,64500,30,5,0,6,8,False,False,False,True
228750.004,2394,18,27,1,25185945.655222,101413366.155439,778.4990234375,2,31,6,0,64500,33,5,0,4,8,False,False,False,True
228750.004,2394,18,27,1,29339171.5863859,118136683.392218,284.327392578125,2,34,6,0,64500,30,5,0,6,8,False,False,False,True
228750.004,2394,18,27,1,28574950.4953498,115059484.304806,1390.21606445313,2,5,6,0,0,24,8,0,15,11,True,True,False,True
228750.004,2394,18,27,1,27922705.0580075,112433161.985188,-1233.59765625,2,36,6,0,64500,28,7,0,6,8,False,False,False,True
228750.004,2394,18,27,1,25431399.0536205,133642930.467231,870.960205078125,2,9,0,0,64500,42,4,0,2,6,False,True,True,False
228750.004,2394,18,27,1,28574960.4456036,150162440.747308,1812.65893554688,2,5,0,0,64500,35,5,0,4,8,False,False,False,True
228750.004,2394,18,27,1,25387900.4202377,133414733.286728,-1027.77514648438,0,1,0,0,10100,32,6,0,5,8,False,False,False,True
228750.004,2394,18,27,1,26244268.7529587,137914552.240142,-1711.388671875,0,2,0,0,64500,36,5,0,3,8,False,False,False,True
228750.004,2394,18,27,1,24241782.9818605,127391423.067615,2957.46166992188,0,3,0,0,64500,39,5,0,3,7,True,True,True,False
228750.004,2394,18,27,1,24470680.1220273,128594295.969858,-3606.75048828125,0,10,0,0,64500,43,4,0,1,6,False,True,True,False
228750.004,2394,18,27,1,24611726.0892657,129335498.084229,3899.90380859375,0,16,0,0,64500,40,4,0,2,7,True,True,True,False
228750.004,2394,18,27,1,25210119.712405,132480091.731402,59.790771484375,2,6,0,0,64500,41,4,0,2,6,False,True,True,False
228750.004,2394,18,27,1,21947365.7518384,115334200.393632,2117.17529296875,0,26,0,0,64500,45,3,0,1,5,True,False,True,False
228750.004,2394,18,27,1,22559214.0037276,118549479.35,-1506.65637207031,0,28,0,0,64500,42,3,0,1,6,False,True,True,False
228750.004,2394,18,27,1,26645299.8972848,140021939.461431,1287.6875,0,29,0,0,64500,27,6,0,7,8,False,False,False,True
228750.004,2394,18,27,1,21692470.4918138,113994723.05492,29.6865234375,0,31,0,0,64500,44,3,0,1,6,False,True,True,False
228750.004,2394,18,27,1,23002897.831526,120881040.066551,-1054.77124023438,0,32,0,0,64500,44,3,0,1,6,False,True,True,False
228750.004,2394,18,27,1,24852401.7896874,130600232.819882,-3262.61596679688,0,25,0,0,64500,33,5,0,4,8,False,False,False,True
228755.004,2394,18,27,1,27002325.1162288,141898182.166342,-1551.13671875,2,23,0,0,64500,36,5,0,3,7,True,True,True,False
228755.004,2394,18,27,1,25184990.4173898,132348038.322614,1016.24169921875,2,31,0,0,64500,44,4,0,1,6,False,True,True,False
228755.004,2394,18,27,1,29338827.9722638,154176683.787393,370.406982421875,2,34,0,0,45000,37,5,0,3,7,True,True,True,False
228755.004,2394,18,27,1,27924247.7946936,146742913.240814,-1609.46142578125,2,36,0,0,64500,39,4,0,2,7,True,True,True,False
228755.004,2394,18,27,1,26029573.7608467,136786333.728737,-755.29931640625,2,4,0,0,64500,40,4,0,2,7,True,True,True,False
228755.004,2394,18,27,1,25430557.0862685,102398314.86141,668.500915527344,2,9,6,0,64500,31,5,0,5,8,False,False,False,True
228755.004,2394,18,27,1,25210050.1070463,101510424.284741,46.525634765625,2,6,6,0,64500,33,5,0,4,8,False,False,False,True
228755.004,2394,18,27,1,27002314.9767449,108727126.240912,-1187.87719726563,2,23,6,0,64500,30,5,0,6,8,False,False,False,True
228755.004,2394,18,27,1,25184978.7825618,101409473.72245,778.3525390625,2,31,6,0,64500,33,5,0,4,8,False,False,False,True
